V1, V2, V3, V4, V5, V6, V7, V8, V9, V10, V11, V12, V13, V14, V15, V16, V17, V18, V19, V20, V21, V22, V23, V24, V25, V26, V27, V28, V29
-1.060676284199999930e+00,2.608579469900000003e+00,-2.971679002599999730e+00,4.360089352300000165e+00,3.738853043500000251e+00,-2.728395072599999693e+00,1.987616354700000088e+00,-3.573447074000000168e-01,-2.757534512499999924e+00,-2.335933326500000184e+00,2.111516867100000194e+00,-2.591949649700000080e+00,-1.950589354699999944e+00,-7.311579817400000181e+00,7.775276579999999826e-02,2.290607832000000066e+00,6.509271650199999648e+00,2.569971426299999973e+00,-3.286150082099999814e+00,-8.906153699999999618e-02,-6.316787730000000822e-02,-2.073852839999999753e-01,-1.832608171000000008e-01,-1.036793733999999967e-01,8.961783534000000717e-01,4.073868720000000110e-01,-1.309183111999999982e-01,1.921773821000000160e-01,-3.505106943549456955e-01
2.696140905000000143e-01,3.549755128799999770e+00,-5.810353444500000464e+00,5.809369573999999758e+00,1.538807933500000003e+00,-2.269219135699999779e+00,-8.242033334000000711e-01,3.510699153000000350e-01,-3.759059456399999721e+00,-4.592389805999999908e+00,5.479391510100000140e+00,-5.657857540900000259e+00,-2.648076089899999985e+00,-1.038488974090000028e+01,-2.259464077999999987e-01,-7.018829090000000548e-01,4.097358404999999482e-01,9.396036940000001003e-01,-1.954299955400000011e+00,3.105246333999999719e-01,3.711211111999999646e-01,-3.222895203999999736e-01,-5.498558832000000063e-01,-5.206289588000000412e-01,1.378210386599999948e+00,5.647142927000000645e-01,5.532547139000000280e-01,4.024000092000000195e-01,-3.505106943549456955e-01
9.237644201999999360e-01,3.440480718999999743e-01,-2.880003655799999951e+00,1.721680075300000112e+00,-3.019564778599999944e+00,-6.397361226000000123e-01,-3.801324502499999980e+00,1.299095885100000070e+00,8.640654710999999821e-01,-2.895251668299999803e+00,3.028162231000000038e+00,-2.549177307799999959e+00,-1.560431824699999970e+00,-2.971316757699999922e+00,1.078895396500000103e+00,-4.702011825299999614e+00,-4.908098507300000080e+00,-1.508873290299999947e+00,3.001685059400000188e+00,1.708717655999999752e-01,8.999311756000000218e-01,1.481271003799999875e+00,7.252655491999999704e-01,1.769595828999999954e-01,-1.815637975200000032e+00,-5.365171113000000158e-01,4.890350203999999645e-01,-4.972857879999999925e-02,-2.320873812905035194e-01
-2.830984055899999685e+00,8.856570382999999769e-01,1.199930098300000081e+00,2.861292239900000034e+00,3.216687778000000275e-01,2.899660264000000209e-01,1.767760449000000067e+00,-2.451049661899999954e+00,6.973580669999999981e-02,3.245086401000000453e+00,6.752878534000000821e-01,-6.770963343999999440e-01,-2.227411280999999910e-01,-9.137869706000000258e-01,1.603331923100000056e+00,-1.024502091900000078e+00,2.204520700000000069e-02,-9.406846741000000067e-01,4.847589402000000436e-01,-1.016923143499999904e+00,5.465893397000000098e-01,3.349707370000000184e-01,1.721056762000000018e-01,6.235902879999999371e-01,-5.271143163000000520e-01,-7.921465440000000080e-02,-2.532445298000000289e+00,3.111767146999999678e-01,6.581002101981357766e-02
2.879527714999999821e-01,1.728734645200000086e+00,-1.652173045699999898e+00,3.813544188000000279e+00,-1.090927153900000057e+00,-9.847446656000000687e-01,-2.202317926999999731e+00,5.550879322999999754e-01,-2.033892048300000255e+00,-2.734155555100000079e+00,2.368433672800000167e+00,-3.656802651300000040e+00,-1.695346832999999886e-01,-4.744413330199999557e+00,7.651928293000000991e-01,-2.479513556399999707e+00,-4.931111968299999759e+00,-2.547402527400000061e+00,-9.026898029000001156e-01,2.652502103000000111e-01,2.622015101999999875e-01,-6.335275642000000040e-01,9.289101029999999315e-02,1.876126555999999834e-01,3.687083543999999935e-01,-1.324740289999999932e-01,5.765607568999999710e-01,3.098427054999999819e-01,-3.532293929668235410e-01
-2.179135060099999688e+00,2.021791809999999925e-02,-2.182732796100000261e+00,2.572046261200000128e+00,-3.663733111900000061e+00,8.156793309999998964e-02,2.680487307000000152e-01,6.604374284999999789e-01,-2.374027362599999691e+00,-3.582810020099999715e+00,1.975821061800000056e+00,-3.500542264799999970e+00,1.706810271000000212e-01,-2.735940373999999675e+00,1.670251103499999834e+00,-4.046292997300000138e+00,-5.079479084599999972e+00,-2.586857045399999944e+00,1.669260553400000013e+00,1.957960299900000090e+00,1.026421110999999886e+00,2.996135015999999984e-01,1.656800007299999988e+00,3.284325017999999985e-01,1.064568278999999951e-01,6.917745057999999947e-01,1.967789741000000037e-01,2.410851575000000080e-01,2.513998121015780907e+00
5.392759138999999591e-01,1.554889763100000044e+00,-2.066180333199999719e+00,3.241617462799999849e+00,1.847357112000000134e-01,2.832955939999999909e-02,-1.515521379900000021e+00,5.370353743999999319e-01,-1.999846035600000071e+00,-2.133176442899999969e+00,2.756171945400000212e+00,-2.242864367700000194e+00,6.152042468999999736e-01,-4.652803806700000600e+00,2.221638155000000003e-01,-7.756660198000000506e-01,-3.218618251499999694e+00,-3.709925010000000301e-01,-6.861967235999999470e-01,3.027345788999999954e-01,3.717734590999999811e-01,1.119545922000000082e-01,-3.052250787999999937e-01,-1.053835262400000028e+00,7.711749070000000206e-01,2.408782137000000101e-01,4.184345320000000257e-01,2.321697151999999875e-01,-2.771857935581236720e-01
1.081233775400000097e+00,4.164139360000000400e-01,8.629187406999999643e-01,2.520862806799999856e+00,-5.020500100000000257e-03,5.633410227999999798e-01,-1.233722515999999964e-01,2.231218528000000201e-01,-6.735975501000001087e-01,6.445497302999999567e-01,1.120505177099999861e+00,1.237773312600000120e+00,3.423621143999999727e-01,3.837197930000000451e-02,-1.194503088499999865e+00,8.540634400000000903e-02,-2.191432264999999824e-01,-6.942592154000000182e-01,-6.552699281999999625e-01,-1.652487767999999968e-01,-1.593871239999999911e-01,-3.051540130000000017e-01,5.361973639999999958e-02,1.176144419999999857e-02,3.751457820999999915e-01,-1.062987533000000068e-01,2.100826540000000006e-02,1.055920820000000142e-02,-3.471523019520378894e-01
3.334994907000000119e-01,1.699873446399999821e+00,-2.596561166999999948e+00,3.643945268999999598e+00,-5.850676150999999381e-01,-6.546585315999999821e-01,-2.275788510199999948e+00,6.752289686000000346e-01,-2.042415923800000144e+00,-2.834871159800000040e+00,2.802005126200000085e+00,-4.392732438500000391e+00,-1.369671449699999988e+00,-5.327286651700000597e+00,1.631589615000000049e-01,-1.359389476599999869e+00,-5.095182879300000245e+00,-3.380126561999999835e-01,-1.241379890000000041e-01,3.293417141000000159e-01,4.692119445000000333e-01,-1.443626511999999973e-01,-3.179809339999999929e-01,-7.696443095000000678e-01,8.078545875000000542e-01,2.281642992000000314e-01,5.510018738999999943e-01,3.054734199999999955e-01,-2.774256787297599280e-01
-2.439236968599999944e+00,2.591458162599999948e+00,-2.840125650000000057e+00,1.286243910100000054e+00,-1.777016190800000173e+00,-1.436138770999999981e+00,-2.206056241999999834e+00,-2.282724857799999896e+00,-2.928850363000000123e-01,-3.717449929200000280e+00,3.907399127799999761e+00,-7.220003685599999166e+00,-1.211739345699999859e+00,-9.657626594399999931e+00,9.275178995000000759e-01,-4.738662342799999649e+00,-9.276635569299999773e+00,-3.081961081000000213e+00,1.777456344999999993e-01,5.135298646000000522e-01,1.774460092099999997e+00,-7.713898076000000881e-01,6.572670259999999209e-02,1.039157448999999955e-01,-5.757792559999999615e-02,2.426524609000000055e-01,-2.686492219999999653e-01,-7.437125859999998978e-01,1.477308071336022599e-01
-8.608268924999999960e-01,3.131789632799999890e+00,-5.052968134499999486e+00,5.420940709400000834e+00,-2.494141415600000133e+00,-1.811286628300000201e+00,-5.479117450599999550e+00,1.189471986599999864e+00,-3.908205792900000031e+00,-7.060746181699999902e+00,4.729974154399999797e+00,-8.629054408500000051e+00,1.178797962900000051e+00,-1.118206341400000170e+01,4.452431127000000544e-01,-6.532982277899999524e+00,-1.338925071680000123e+01,-4.480412566800000107e+00,4.320542064999999821e-01,1.085759520100000097e+00,1.192693539600000019e+00,9.035581050000000836e-02,-3.418808509000000329e-01,-2.159241512999999779e-01,1.053031946199999958e+00,2.711390035000000309e-01,1.373299576999999827e+00,6.911950959000000561e-01,-2.771857935581236720e-01
-2.019000719400000143e+00,1.491269729300000124e+00,5.221815700000000116e-03,8.172532704999999620e-01,9.732522339000000411e-01,-6.392683127999999604e-01,-9.740729970999999487e-01,-3.146928891099999959e+00,-3.159073699999999894e-03,-1.216532176999999965e-01,2.436960579999999932e-02,-1.073812240400000118e+00,-2.002769109199999953e+00,-8.954336207999999964e-01,1.748936301100000090e+00,-1.035270235999999899e-01,2.031195749700000164e+00,3.175983567999999813e-01,3.867606368999999544e-01,-1.029964682499999951e+00,2.839596108000000285e+00,-1.185442840999999969e+00,-1.428118757999999877e-01,-8.610293839999999532e-02,-3.291132535000000359e-01,5.236012263999999528e-01,6.262827713999999935e-01,1.524399381000000053e-01,-3.501908474594306875e-01
-3.218952010699999811e+00,2.708535411399999759e+00,-3.263041587400000054e+00,1.361865943899999820e+00,-1.645775675399999916e+00,-1.852981871299999916e+00,-3.069958214100000138e+00,-1.796875855800000199e+00,-2.133560973999999721e-01,-3.551984009399999920e+00,3.779749538999999547e+00,-6.984771477200000689e+00,-1.140977188599999970e+00,-9.377878452300000944e+00,9.214635066999999902e-01,-4.652071194599999515e+00,-9.094231297400000358e+00,-3.082549954100000100e+00,1.323307764000000164e-01,5.716544881999999772e-01,1.807877250099999999e+00,-8.904213951000000682e-01,-3.258143866000000055e-01,1.230395968999999923e-01,-9.301374730000000479e-02,2.321059696999999977e-01,-3.105189982999999598e-01,-7.452946268000000263e-01,-1.109453696141834422e-01
-2.044488688700000001e+00,3.368306217099999778e+00,-3.937111390600000149e+00,5.623119731100000074e+00,-3.079232038999999865e+00,-1.253474118199999987e+00,-5.778879593099999212e+00,1.707428157700000115e+00,-4.467103122900000223e+00,-6.067798150399999813e+00,3.839787710700000023e+00,-8.277840948499999740e+00,1.493914908100000050e+00,-8.416681212100000309e+00,7.922979281999998902e-01,-7.862658826499999698e+00,-1.457083662900000043e+01,-5.185385532899999816e+00,2.414389568600000313e+00,1.112027618900000014e+00,1.483594216399999777e+00,8.343107129000000288e-01,-1.484856202000000014e-01,1.668854500000000168e-03,-3.899573110000000009e-02,3.895264020000000493e-01,1.300236456099999938e+00,5.499403741999999706e-01,-3.228039570309557127e-01
-2.857169754200000078e+00,4.045601381200000013e+00,-4.197298785500000129e+00,5.487198630800000032e+00,-3.070776167900000075e+00,-1.422686337800000089e+00,-5.651313739899999966e+00,2.019657394600000266e+00,-5.015490986600000589e+00,-6.319707508999999668e+00,3.779602207799999558e+00,-8.077093645899999785e+00,1.440888855800000146e+00,-7.891908778600000396e+00,5.304527883999999860e-01,-7.954070044999999922e+00,-1.426505595349999922e+01,-5.771064425900000572e+00,2.892169684999999824e+00,9.816087216000000115e-01,1.080322734000000118e+00,-5.613841502999999955e-01,1.026784272999999997e-01,-6.719472280000000908e-02,-4.769311942999999721e-01,-1.037163560999999901e-01,1.166961491699999964e+00,6.636320668999999839e-01,-3.492313067728856080e-01
-3.519029544999999981e+00,4.140867176100000435e+00,-3.628202368799999800e+00,5.505672037400000107e+00,-4.057462505800000230e+00,-9.059452827999999736e-01,-6.652031120900000261e+00,2.634524165200000212e+00,-4.679402040500000304e+00,-6.546241815200000147e+00,3.538202040099999834e+00,-8.042285142500000816e+00,1.697509383700000152e+00,-8.051048901899999777e+00,1.070457396500000158e+00,-7.395956924800000110e+00,-1.432962615670000162e+01,-4.868010236499999976e+00,2.463843039099999910e+00,8.987232340999999902e-01,1.582555933400000114e+00,7.787102455000000090e-01,-1.357072783999999921e-01,-4.277800300000000541e-03,3.270615909999999987e-02,3.620140534999999882e-01,9.009251375000000284e-01,5.548974992999999856e-01,-3.167268660161700611e-01
-3.896582591700000098e+00,4.518354703500000014e+00,-4.454027240400000309e+00,5.547453347200000273e+00,-4.121458572699999934e+00,-1.163406657899999974e+00,-6.805053052999999963e+00,2.928356253999999659e+00,-4.917129599299999931e+00,-6.600460621499999903e+00,3.367845608200000118e+00,-7.888977519500000035e+00,1.682603466699999828e+00,-7.628651915999999922e+00,7.792459956999999715e-01,-7.533404329400000599e+00,-1.406462394130000071e+01,-4.960108633099999942e+00,2.525784924199999892e+00,7.572867265999999598e-01,1.691042029999999974e+00,9.200205771999999671e-01,-1.511038932000000057e-01,1.100687820000000039e-02,8.030326690000000323e-02,4.121913514000000167e-01,6.357888710000000332e-01,5.010495504999999961e-01,-3.349981199224664752e-01
-4.194073675700000337e+00,4.382897362400000496e+00,-5.118363373100000224e+00,4.455229840199999458e+00,-4.812620681700000347e+00,-1.224644706599999910e+00,-7.281327867000000786e+00,3.332249794500000029e+00,-3.679658512799999670e+00,-7.524368336799999391e+00,2.954344365499999903e+00,-7.099825342799999994e+00,1.520368908000000019e+00,-7.687802766799999077e+00,-2.250020210000000243e-01,-8.520850166400000703e+00,-1.327729974319999862e+01,-5.253704619800000586e+00,3.623331813999999707e+00,5.790984976999999922e-01,1.550472966100000072e+00,6.145728552000000455e-01,2.852079180000000047e-02,1.370432450000000010e-02,-1.495120128999999909e-01,-1.316866560999999936e-01,4.739342217999999995e-01,4.737574815999999744e-01,-2.954170666024807379e-01
-4.844371522099999439e+00,5.649438647799999380e+00,-6.730395746100000132e+00,5.252842018700000004e+00,-4.409566149999999851e+00,-1.740767456100000166e+00,-6.311698529000000057e+00,3.449167312500000193e+00,-5.416284359099999612e+00,-7.833555571099999781e+00,3.657349565000000080e+00,-7.781447953300000719e+00,1.507720426800000180e+00,-8.604758868400001148e+00,1.059268759999999927e-02,-6.553973256900000877e+00,-1.262439365280000025e+01,-4.989909738500000635e+00,1.645413893300000208e+00,2.845550903999999881e-01,1.194888356299999899e+00,-8.457525318999999930e-01,1.906738853999999928e-01,-2.164432524999999885e-01,-3.250331003999999968e-01,-2.703275930000000327e-01,2.102140514999999987e-01,3.918548863000000382e-01,9.335683489604609808e-02
-5.685013418300000509e+00,5.776516210399999629e+00,-7.064976728600000477e+00,5.902715451499999766e+00,-4.715563830999999873e+00,-1.755633323799999923e+00,-6.958679142600000311e+00,3.877795186999999810e+00,-5.541528827799999668e+00,-7.502112190900000144e+00,3.676703186900000198e+00,-7.642983067300000322e+00,1.689865122700000111e+00,-8.299659530599999613e+00,6.469963648000000012e-01,-6.792795059700000415e+00,-1.207593206140000142e+01,-4.882179642699999711e+00,2.626624524799999971e+00,2.994886321999999934e-01,1.128641074399999944e+00,-9.629597292000000586e-01,-1.100450836999999904e-01,-1.777332407999999697e-01,-8.917541569999999640e-02,-4.944672320000000065e-02,3.034445815999999851e-01,2.193804386000000051e-01,9.335683489604609808e-02
-7.923890700800000353e+00,-5.198360199200000586e+00,-3.000023922400000043e+00,4.420666201600000456e+00,2.272193964499999996e+00,-3.394483429100000116e+00,-5.283435334700000041e+00,1.316189225000000129e-01,6.581764286999999269e-01,-7.949938817000000713e-01,3.266066015799999889e+00,-2.719184951299999931e+00,-1.241039632999999948e-01,-5.274865818899999503e+00,6.385750025999999968e-01,-2.995830378099999969e+00,-4.698433449300000397e+00,-1.711871224700000083e+00,3.025260991900000196e+00,-2.169810892200000119e+00,-7.343079165999999436e-01,-5.999262599000000362e-01,-4.908301175900000146e+00,4.101702346000000166e-01,-1.167660249899999947e+00,5.205076472999999870e-01,1.937421402899999867e+00,-1.552592838700000089e+00,-3.040129519194473273e-01
-9.645672828000000365e-01,-1.643540667899999974e+00,-1.877268492000000177e-01,1.158253110500000016e+00,-2.458335645900000088e+00,8.522216604000000251e-01,2.785162545899999564e+00,-3.036085385999999775e-01,9.400055309999999498e-01,-1.965308809499999976e+00,1.597435222999999960e-01,-4.906973872999999542e-01,-1.181976993399999953e+00,-1.958875969699999997e+00,1.152743286199999995e+00,-1.341269357900000125e+00,2.498324849699999906e+00,7.778310888999999673e-01,1.406044873699999975e+00,1.784449334999999914e+00,4.471801217000000439e-01,5.362038949999999859e-01,1.634060501100000229e+00,2.038388490999999969e-01,2.187488546999999950e-01,-2.218858283999999848e-01,-3.085547180000000056e-01,-1.645000178999999896e-01,2.752603905069998635e+00
1.083692681299999849e+00,1.179501205699999833e+00,-1.346150391299999916e+00,1.998824401000000028e+00,8.180341762000000738e-01,-7.714194076999999483e-01,2.303073735000000233e-01,9.368313119999999161e-02,-1.675943417000000102e-01,-1.959809257499999902e+00,2.804334779800000010e+00,3.124241688000000128e-01,-5.959764672999999791e-01,-4.662576954999999579e+00,-2.995150200000000207e-01,1.001413919300000011e+00,3.902824783600000291e+00,1.619609226799999968e+00,-8.880874642000000652e-01,-6.015853799999999751e-02,-3.119996180999999869e-01,-6.396997114000000373e-01,-1.202490147999999981e-01,-1.802176944999999975e-01,6.092825653000000230e-01,-3.395244424000000150e-01,9.670129060000000332e-02,1.149719155000000076e-01,-3.492313067728856080e-01
1.159373145100000002e+00,2.844794699299999952e+00,-4.050679508200000001e+00,4.777700881300000368e+00,2.948980041200000013e+00,-2.010361110099999848e+00,1.744085817899999835e+00,-4.102865218999999786e-01,-2.450197746899999807e+00,-2.042167862999999972e+00,1.844093170200000076e+00,-2.425932814999999909e+00,-1.584275134399999896e+00,-7.208311579199999208e+00,4.598283832999999765e-01,2.375296197900000017e+00,6.443509864400000176e+00,2.591846063000000200e+00,-2.889770358299999842e+00,-5.926438579999999956e-02,-1.765410185999999881e-01,-4.334698593999999905e-01,-5.293232020000000482e-01,-5.970196049999999532e-01,1.335954052700000005e+00,5.470920705999999800e-01,9.978944300000000545e-03,1.607691499999999996e-01,-3.492313067728856080e-01
-4.446846547499999858e+00,-1.479315770000000016e-02,-5.126306995500000241e+00,6.945129976299999619e+00,5.269255347799999711e+00,-4.297177162999999744e+00,-2.591241684699999936e+00,3.426706153000000366e-01,-3.880663044899999914e+00,-3.976525138600000009e+00,5.730084355599999846e+00,-5.031868148300000065e+00,-1.135439109300000027e+00,-1.078705056999999989e+01,2.654562305000000011e-01,-1.104217462600000088e+00,6.364127372999999199e-01,9.941013687000000987e-01,-6.887205551000000758e-01,-1.080064226999999932e-01,2.479128234000000097e-01,-4.958617950000000080e-02,-2.260169616000000103e-01,-4.012356009999999973e-01,8.561236030000000108e-01,6.612724266999999712e-01,4.925597388000000354e-01,9.718343499999999580e-01,-3.492313067728856080e-01
-2.377532801800000151e+00,5.205393618999999417e-01,-8.094139455300000563e+00,8.005351473300001075e+00,2.640750213800000079e+00,-3.381586452900000150e+00,-1.934372440700000029e+00,5.623221118999999213e-01,-3.104027186100000169e+00,-3.051210355400000296e+00,5.735762659199999725e+00,-4.747692501299999535e+00,-7.842232845000000063e-01,-1.071633930189999973e+01,6.565169780999999816e-01,-1.142467272300000003e+00,9.185908087999999916e-01,1.126335223299999910e+00,9.297347789999999002e-02,-6.347470808999999825e-01,1.482842015999999985e-01,7.210995412000000826e-01,2.661290698000000177e+00,-5.086199335000000099e-01,-4.016566293000000121e-01,5.876112163000000166e-01,5.003263711000000002e-01,5.517596878999999621e-01,-3.492313067728856080e-01
-2.140511492199999921e+00,4.104871451300000196e+00,-8.996859401600000083e+00,4.028390950799999537e+00,-5.131359346400000021e+00,-4.153568445199999459e+00,-9.360095133799999800e+00,1.922074879799999803e+00,-4.026180375000000033e+00,-1.369131513289999980e+01,9.095288152500000223e+00,-1.416812088190000019e+01,-1.404553897999999967e-01,-1.762063435170000147e+01,1.482740410999999980e+00,-1.325683309130000076e+01,-2.167548350099999865e+01,-7.823468815499999174e+00,2.995111167300000155e+00,1.725577616500000078e+00,1.854266660800000022e+00,-1.655337259000000116e-01,-3.399389788000000134e-01,2.963137625000000219e-01,1.364225330300000039e+00,-5.189956310000000128e-01,2.352333465300000093e+00,1.130624835299999909e+00,-3.501908474594306875e-01
-3.140259537799999556e+00,3.367342309100000097e+00,-2.778931406999999965e+00,3.859700674399999976e+00,-1.159518362900000099e+00,-7.215524879000000391e-01,-4.195341542799999601e+00,-5.983458474999999721e-01,-2.870144771999999733e+00,-5.290610061999999836e+00,3.823762084100000180e+00,-7.492276168800000136e+00,-1.524367479899999989e+00,-8.527678621999999820e+00,-3.912145245000000493e-01,-6.180879909999999811e+00,-9.698839410899999791e+00,-4.818233340799999986e+00,-8.715816884999999514e-01,7.778144550000000434e-02,2.452338504600000135e+00,-2.929625751000000111e-01,-1.893303262999999903e-01,-1.664821042999999889e-01,3.803962370000000398e-02,-1.547653499999999960e-02,7.766912659000000385e-01,3.975574903000000382e-01,-3.501908474594306875e-01
-2.740482501499999834e+00,3.658094819800000064e+00,-4.110635520299999790e+00,5.340241668800000063e+00,-2.666774760000000022e+00,-9.278181489999999532e-02,-4.388698809100000098e+00,-2.801327055000000232e-01,-2.821894582300000121e+00,-4.466284163000000085e+00,3.969799812300000230e+00,-7.346716786400000032e+00,-1.163311769599999934e+00,-8.225568912299999980e+00,8.250018318999999822e-01,-6.772867033699999872e+00,-8.815785425599999670e+00,-4.568859284100000195e+00,1.126598656500000128e+00,1.853252697999999976e-01,2.417495412000000066e+00,-9.771195089999999694e-02,3.821545070000000321e-01,-1.547565197999999920e-01,-4.039559263999999983e-01,2.778949302000000010e-01,8.300616386000000402e-01,2.186904422000000014e-01,9.587562919822699425e-02
-3.600543504100000458e+00,4.519046946999999648e+00,-6.340883535299999707e+00,6.214767277700000037e+00,-5.829557636599999704e+00,-2.478094955800000054e+00,-9.938411558600000362e+00,2.830086050500000283e+00,-5.659161611500000078e+00,-1.129815649150000034e+01,7.252953226799999875e+00,-1.427509184650000051e+01,1.889032837000000076e-01,-1.455595721079999905e+01,-3.382885474999999809e-01,-1.214654014380000113e+01,-2.516279936930000005e+01,-9.042845150699999834e+00,7.875788078000000025e-01,1.384742762100000135e+00,2.263770355500000164e+00,6.207493450000000079e-01,-9.406866710000000298e-02,5.367190874000000722e-01,3.981423071999999896e-01,8.276586699999999644e-03,2.053524253299999991e+00,8.357490029999999903e-01,-3.380766462917986770e-01
-4.595617042499999805e+00,5.083690230299999335e+00,-7.581014617400000155e+00,7.546032795000000348e+00,-6.949164563800000138e+00,-1.729184929900000167e+00,-8.190191719799999603e+00,2.714669610100000074e+00,-7.083169331399999713e+00,-1.114127769029999904e+01,7.381859374299999388e+00,-1.446865509549999906e+01,2.996599094000000352e-01,-1.360221146559999994e+01,5.161126996999999550e-01,-1.356327295630000052e+01,-2.381563582840000137e+01,-9.170557218899999086e+00,3.669523439800000286e+00,1.682160306399999916e+00,2.248971225900000093e+00,5.668435722999999316e-01,3.374405290000000168e-02,5.917834079999999553e-01,3.342287647000000139e-01,3.868011063000000305e-01,2.163897767299999941e+00,9.831038340000000098e-01,1.006559702453414529e+00
-5.314173206499999580e+00,4.145943611499999903e+00,-8.532522458899999052e+00,8.344391673600000559e+00,-5.718008207899999640e+00,-3.043536080899999607e+00,-1.098918466729999999e+01,3.404128656100000150e+00,-6.167233641799999333e+00,-1.143562399609999858e+01,7.674533834199999127e+00,-1.429609142579999848e+01,5.269389236999999504e-01,-1.544502581180000078e+01,9.916512012999999515e-01,-1.239134600339999892e+01,-2.254165172880000156e+01,-7.986720653499999933e+00,2.992554463299999856e+00,1.150017318700000013e+00,2.331465807999999917e+00,8.629963056000000687e-01,-6.144532375999999241e-01,5.236478771000000476e-01,-7.125932716999999750e-01,3.246379648000000118e-01,2.245091466399999902e+00,4.973208490000000093e-01,-4.782480756777187769e-04
-5.932777954899999706e+00,4.571743204100000568e+00,-9.427246928400000670e+00,6.577056438099999625e+00,-6.115218125399999316e+00,-3.661797896000000385e+00,-1.089407855450000007e+01,3.709210007499999850e+00,-5.859523872999999661e+00,-1.298161914499999980e+01,8.265294600599998986e+00,-1.415416536099999867e+01,4.798427820000000232e-01,-1.633759594480000032e+01,1.646045279600000022e+00,-1.237539744319999890e+01,-2.109061271609999721e+01,-7.724545735900000487e+00,3.856374742499999897e+00,1.191078304599999971e+00,2.014271565600000091e+00,-1.674166180000000170e-01,4.996752990000000172e-02,3.844297190000000031e-01,-7.788356679999999810e-02,5.654929058000000008e-01,1.792011916999999954e+00,3.710070211999999534e-01,-3.320395361389524291e-01
-6.498086168799999562e+00,4.750514660299999470e+00,-8.966557831399999401e+00,7.098854313200000377e+00,-6.958376222800000122e+00,-2.822126186700000261e+00,-1.033340565610000006e+01,4.031907301899999574e+00,-6.648778210199999705e+00,-1.163441442460000097e+01,6.877570898500000141e+00,-1.369768561849999955e+01,4.630404018000000010e-01,-1.304418240040000043e+01,-3.092292656999999778e-01,-1.231757972390000155e+01,-2.401909854760000229e+01,-9.335193079099999736e+00,1.951890495399999814e+00,5.683380107000000070e-01,2.158143083700000187e+00,1.115103625999999959e-01,2.164138362999999954e-01,5.846612554999999212e-01,7.603595078000000562e-01,8.197234269999999212e-02,1.415067510699999920e+00,3.512414479999999978e-02,-1.986896611627683717e-02
-7.334341020499999253e+00,4.960892291200000415e+00,-8.451409591499999152e+00,8.174825168099999928e+00,-7.237463729500000831e+00,-2.382710664600000250e+00,-1.150884185760000022e+01,4.635797537200000207e+00,-6.557760366400000152e+00,-1.151986092640000159e+01,6.455828132899999794e+00,-1.338022187380000183e+01,5.452792267999999609e-01,-1.302686385930000057e+01,-4.535945436000000108e-01,-1.325154197890000063e+01,-2.288399857679999982e+01,-9.287832213999999809e+00,4.038230504900000462e+00,7.233138221999999562e-01,2.153755026399999828e+00,3.392161779999999793e-02,-1.409492000000000037e-02,6.252499553000000487e-01,-5.339033400000000457e-02,1.647087399999999924e-01,1.411047494199999974e+00,3.156447997999999866e-01,-3.077311720798096562e-01
-7.896886153099999639e+00,5.381019522499999930e+00,-8.451161614600000149e+00,7.963928087400000244e+00,-7.862419430100000106e+00,-2.376819975200000101e+00,-1.194972345690000104e+01,5.051355672699999744e+00,-6.912076009400000665e+00,-1.158974831140000106e+01,6.645200726100000566e+00,-1.354209559650000116e+01,8.882479187999999803e-01,-1.262331604640000116e+01,1.002755195600000038e+00,-1.243227914260000055e+01,-2.324159714789999853e+01,-8.495298937999999467e+00,3.453942555199999820e+00,6.459743218999999259e-01,2.557943956399999941e+00,9.262778834999999544e-01,3.279493959999999625e-02,6.380725857000000278e-01,3.618872136999999878e-01,4.445765204999999609e-01,1.101923148200000036e+00,2.059580125000000095e-01,-3.471523019520378894e-01
-8.426814464599999610e+00,6.241658912600000164e+00,-9.946469744999999918e+00,8.199613931600000072e+00,-8.213093367699999092e+00,-2.522046050999999789e+00,-1.164302827430000065e+01,5.339500098000000250e+00,-7.051015827699999683e+00,-1.226532384440000101e+01,7.047732739999999829e+00,-1.374295284160000108e+01,8.216272231000000259e-01,-1.410746426299999889e+01,1.020470939800000032e+00,-1.184788719209999996e+01,-2.167398671329999971e+01,-7.784042474500000530e+00,3.204309217000000043e+00,5.638693528000000565e-01,2.427460374399999843e+00,6.926665481000000568e-01,2.030516719999999817e-02,4.998090931000000459e-01,4.675936218999999783e-01,4.831619696999999714e-01,1.195670869600000019e+00,1.982943501000000164e-01,-4.782480756777187769e-04
-8.440283963200000628e+00,6.147653323800000180e+00,-1.168370615890000153e+01,6.702779571000000658e+00,-8.155839297099999996e+00,-3.716264155600000230e+00,-1.240731305640000137e+01,5.626571295499999792e+00,-6.232160893600000584e+00,-1.338668343950000050e+01,7.605559474400000575e+00,-1.335181501809999993e+01,8.270496428000000400e-01,-1.497947734890000149e+01,1.532813084400000081e+00,-1.177149696769999920e+01,-2.029921650940000077e+01,-7.609110060199999914e+00,3.809136435699999712e+00,5.207323301999999821e-01,2.192855419699999864e+00,-2.825968146000000236e-01,8.068498099999999937e-03,4.038583370000000117e-01,-1.878839300000000045e-02,5.227216360999999978e-01,7.926906898000000146e-01,6.778954619999999487e-02,-2.322473047382609956e-01
