V1, V2, V3, V4, V5, V6, V7, V8, V9, V10, V11, V12, V13, V14, V15, V16, V17, V18, V19, V20, V21, V22, V23, V24, V25, V26, V27, V28, V29,Class
-7.8968861531,5.3810195225,-8.4511616146,7.9639280874,-7.8624194301,-2.3768199752,-11.9497234569,5.0513556727,-6.9120760094000016,-11.5897483114,6.645200726100001,-13.542095596499998,0.8882479188,-12.6233160464,1.0027551956,-12.4322791426,-23.2415971479,-8.495298937999998,3.4539425552,0.6459743218999999,2.5579439564,0.9262778835,0.0327949396,0.6380725857,0.3618872137,0.4445765205,1.1019231482,0.2059580125,-0.3471523019520379,1
-8.426814464599998,6.241658912600001,-9.946469745000002,8.1996139316,-8.213093367699999,-2.522046051,-11.643028274300002,5.339500098,-7.0510158277,-12.2653238444,7.04773274,-13.7429528416,0.8216272231,-14.107464263,1.0204709398,-11.847887192100002,-21.6739867133,-7.7840424745,3.204309217,0.5638693528000001,2.4274603744,0.6926665481000001,0.0203051672,0.4998090931000001,0.4675936219000001,0.4831619696999999,1.1956708696,0.1982943501,-0.0004782480756777188,1
-8.4402839632,6.147653323800001,-11.683706158899998,6.7027795710000015,-8.1558392971,-3.7162641556,-12.4073130564,5.6265712955,-6.232160893600001,-13.386683439500002,7.6055594744,-13.351815018100002,0.8270496428,-14.9794773489,1.5328130844,-11.7714969677,-20.2992165094,-7.6091100602,3.8091364357,0.5207323302,2.1928554197,-0.2825968146,0.0080684981,0.403858337,-0.018788393,0.5227216360999999,0.7926906898,0.0677895462,-0.23224730473826094,1
-9.001351344499998,6.613283943200001,-12.423634723900001,7.5199292316,-10.266254639,-2.113207542,-9.9842874477,5.5419414325,-7.383704535199999,-13.2151722995,6.8951813680999985,-13.2796997105,0.7552635788,-13.417012272100001,-0.2107743621,-10.9226551271,-21.9064932164,-8.829819766,1.8524669887,-0.6453938579,1.7758908997,-1.2247576115,0.0825935415,0.4520887274,0.4638273328,-0.296928065,0.5265055780999999,-0.4508904888,1.482172036084274,1
-10.6457996486,5.9183066587,-11.671042595,8.8073691788,-7.9755013659,-3.5868063440999998,-13.616797054100001,6.4281693459000016,-7.368451292699999,-12.888158287900001,6.8549531139,-13.211695029699998,1.0356123433,-13.7789556398,1.0404483553,-11.2903278083,-20.5780220492,-7.5478241122,3.1184797656,-0.04617017900000001,2.5719695928999995,0.2068093594,-1.6678014002,0.558418754,-0.027897876600000007,0.3542537815,0.2733287268,-0.1529080808,-0.35322939296682354,1
-10.2817840385,6.302384784199998,-13.2717180288,8.9251154763,-9.9755783115,-2.8325134636,-12.703252659299999,6.7068458387,-7.078423958200001,-12.8056831898,6.786058302000001,-13.064239893699998,1.1795245106,-13.694873039600003,0.9514791762000002,-10.9542857275,-20.5835927904,-7.5172621317,2.8723536360999997,-0.2476475277,2.479413508,0.3669328423,0.042804648,0.4782788918,0.1577708179,0.3299009592,0.163504341,-0.4855522127000001,0.11974420377603655,1
-10.9407391094,6.2615858511,-14.182338784099999,7.1836020861000005,-9.9513633437,-3.8608203366,-13.547302194899999,7.0964716464,-6.2940294428,-13.608143162700001,7.1271653215,-12.611003687100002,1.2145563978,-13.906296824099998,1.5140699063,-11.1257390594,-19.7162573051,-7.5527890897,3.6567870707,-0.0883420819,2.2674482613,-0.492029168,-0.2393028659,0.4543682102,-0.1016110625,0.4469967327,0.0622926467,-0.4397698995,-0.17135645200458596,1
-11.682214893100001,6.3328820928999985,-13.297109246899998,7.6907719154,-10.8898905209,-2.7923600383000005,-12.5617825809,7.2871222099,-7.5703224088,-12.835737682499998,5.804707852000001,-12.156239494300001,1.1849846628,-10.4686770874,-0.4167431971,-10.9997923486,-22.6088681906,-9.498745921,2.1027354069,-1.0093199377,2.1334562839,-1.271508967,-0.0353038872,0.615053695,0.3490237683,-0.4289227968,-0.6949353873999999,-0.8189704289,0.3387193846180184,1
-12.8357595818,6.574615429400001,-12.788462482500002,8.7862568392,-10.7231209173,-2.8135358564,-14.248846531099998,7.9605208223,-7.718750649299999,-13.074068165800004,5.9751306669,-12.375374654300002,1.4722051186000003,-11.4706925062,0.9931432537,-10.9738046182,-21.047629902,-7.9907832844,3.3310390294,-0.6172961505,2.6794900704999995,-0.0473351063,-0.836982346,0.6253493282,0.12586493769999998,0.17762361219999998,-0.8176802559,-0.5210297959000001,-0.20402081620905904,1
-12.9809425648,6.720507771000001,-13.4556359426,8.6986100928,-11.4795517833,-2.6815186504999997,-14.019290757699999,8.218190512499998,-7.9308999683,-12.695947404,5.5893616319,-11.960866032700002,1.5386707619,-9.8872140672,0.6339792179,-11.350243855,-21.7101876526,-8.859451925,3.6297136504,-0.8433026196999999,2.5496282347000006,-0.5322277636,-0.2350964736,0.6732091695,0.2265979721,-0.006167858199999998,-1.1856955056999998,-0.7473613214,-0.11462360891260638,1
-13.680760322099998,6.990389242000001,-13.7700011356,8.694896899199998,-11.4269679731,-2.91984499,-14.5945615877,8.6229047362,-8.0906970036,-12.7806339362,5.3306013515,-11.898065148499999,1.5959929019999999,-9.5601692709,0.5964037629,-11.3809956026,-21.5368016259,-8.485355805199998,3.5176105096,-0.8773916099,2.9895525086,0.4975987166,-0.5092902995000002,0.7325034567,0.2805279536,0.2800371421,-1.4066868356,-0.6636433636,-0.35019084745943063,1
-13.897205870399997,6.344280456199999,-14.2816664432,5.581008997400001,-12.8871331616,-3.1461763672,-15.4504672168,9.060281474400002,-5.486120776799999,-14.6764702497,5.1483517211,-10.749591995,1.5854889675,-9.7980120766,0.7332769991,-12.675268899,-20.7406637223,-8.1536680262,5.2283417901,-1.0252279239,3.0580818384999997,0.9411802904,-0.2327102983,0.7635080193000001,0.0754562386,-0.4538395718,-1.5089682569999998,-0.6868357387999999,-0.31328851188938334,1
-15.0209806031,8.0752397516,-16.298090538,5.6648200529,-11.918153373100001,-4.246957124,-14.7166675517,9.4350843214,-6.7953981269,-15.1241628145,6.037666229400002,-11.6767222368,1.3269787863000002,-12.3816058948,-0.0716392778,-9.4841433702,-19.6718814509,-7.6432728209,1.169064418,-0.9957868577999998,2.5251154634,-0.832074337,-0.1861168234,0.4297808337,0.6971028123,0.0560310741,-1.3108876205,-0.7074029913,-0.21681469202966047,1
-14.9703456545,8.4014210104,-16.867238487,8.2523343064,-13.5651304874,-2.7824375584999994,-14.263735349000003,9.6434191458,-7.701498683899999,-14.226698057500002,5.610998796600001,-11.7939788348,1.59838653,-11.606970376099998,-0.0441804438,-9.2869547374,-19.8997264249,-7.518050849199998,1.2435174994,-1.614660056,2.7140448018,-0.1013553106,-0.439665974,0.5195138615000001,0.7893279823999999,0.0643574266,-1.6213856863999998,-1.1048192086,0.7382881188401778,1
-15.1404496225,7.3780424122,-16.3563673565,9.1949349143,-13.4661632896,-2.9584305008,-16.1655386244,10.0752539456,-7.901821126299998,-13.0094028058,4.828235332199999,-11.0584014244,1.9981255755,-8.5920474019,0.5403853092,-10.6157452969,-21.0178983428,-8.397393052,3.1835589496999996,-1.6914819878,3.147428104700001,0.34167759509999995,-1.1501624709,0.795189735,-0.1945421811,0.14596356859999998,-2.4586803476,-1.1898878814,0.0727666909972656,1
-16.5265065691,8.584971795899998,-18.6498531852,9.5055935151,-13.793818527100001,-2.8324042994,-16.701694296,7.517343903699999,-8.5070586368,-14.110184441500001,5.2992363496,-10.8340064815,1.6711202533,-9.373858583600002,0.3608056416,-9.8992465408,-19.2362923698,-8.3985519949,3.1017353688999996,-1.5149234353,1.1907386948,-1.127670009,-2.3585787698,0.6734613290000001,-1.4136996746,-0.4627623614,-2.0185752488,-1.0428041697,1.1028336180034406,1
-1.0480052892,1.3002187771,-0.1804005757,2.5898426432999995,-1.1647935523,0.031823406299999996,-2.1757780987,0.6990717376000001,-1.1402082777000002,-3.2267871068,3.4908049504,-2.4543392098,0.1771894852,-5.1606080972,-0.6861142343000001,-3.9961447133,-4.6955627225,-1.8191609635,1.4610803189,0.6449933085,0.5490144582,0.6243214107,-0.1366627195,0.13173791869999998,0.030921371800000007,-0.1767010824,0.5048976716999999,0.0698824529,-0.1955048926159712,1
-18.2475132287,8.713250171,-17.880126820799997,9.249459236800002,-14.541212523699997,-1.9115635931,-18.0146601307,5.5221621897999995,-9.283924512399999,-14.5571590529,4.3924355857,-10.3800731219,1.6118209013,-6.9176395057999995,0.1588410374,-10.328242388,-20.2545556896,-8.534522563799998,3.2565344806,-0.5263682882999999,0.5988426063000001,0.6153188682,-0.4864989272999999,0.7392684684,-0.2368447522,-0.04608167,-3.0114732847000005,-1.0221474662999999,-0.13753264280387084,1
-3.2401865872999998,2.9781217904000004,-4.1623139369,3.8691243788,-3.6452564548,-0.126270561,-4.7447297369,-0.06533104370000001,-2.168366095,-4.7583040751,3.4710978464999998,-6.5331067689,-0.9834686696,-6.0739890029,1.125406709,-7.7180424046,-9.8559274367,-5.1939078928,2.0426976878,-0.2240434629,2.6014410294,0.2319101164,-0.0364898491,0.04263964519999999,-0.4383303459,-0.12582108039999998,0.4212998024,0.0031458761,0.33572081997256487,1
-2.1444114742,1.073499095,-2.7736629444,1.3843937306,-4.0154771273000005,0.7472354315999999,1.5256375355,0.1929878362,-2.4318619658,-4.1558378345,4.3547746303,-2.8724001092,0.4688754623000001,-4.5556667475,0.699671493,-2.9011407764,-4.6746671112,-2.2136232522,1.2961650498,0.6681237871,0.1446532797,-0.8856816404999999,0.6250986281,0.09652689190000001,-0.1894548956,0.5329083139999999,0.4230447217,-0.2102663104,2.855314739392264,1
-7.2227313059,6.1557729301,-10.8264598372,4.1807791787,-6.123555101400001,-3.1141364815000006,-6.8951122830000005,5.1615163767,-2.5164765328999996,-6.403370551699998,3.1860579480999998,-6.8555709814000005,-0.8377226148,-8.036614875099998,0.9569696438000002,-4.5571934541,-7.6547042435,-2.5884186436,0.7185550093,0.8188594168,0.9127003219,-0.6303581331,0.1908866622,-0.061263432,0.3797746567,-0.2668454652,1.1936945771,0.2574684574,0.0465392455650326,1
-19.1397328634,9.2868473598,-20.1349921049,7.81867331,-15.6522076772,-1.6683477069,-21.3404780995,0.6418997012,-8.550110327,-16.6496281595,4.8181524471,-9.4453147831,1.3170562933,-7.243460973999999,0.8309102909999999,-9.5332570504,-18.7506411475,-8.0926487734,3.326758275,0.4272034315,-2.1826919456,0.5205430724,-0.7605564152,0.6627666384,-0.9484543062000002,0.1217959258,-3.3818429294,-1.2565236214,0.20610286556509647,1
-20.9069081015,9.8431532233,-19.9477260462,6.155788648500001,-15.1420131599,-2.2395656481,-21.2344631541,1.1517950655000002,-8.7396703707,-18.2711681739,4.677349296600001,-9.5835664374,1.0351658236,-8.1996900289,-0.3265188825,-8.376438821,-18.4854603221,-7.5899739586,1.1266403653,0.3966548451,-1.9771961945,0.6529318853,-0.5197768594,0.5417017300999999,-0.0538607607,0.1126707743,-3.7653710092,-1.0712383122,-0.34923130677288566,1
-4.5663415669,3.3534514800999995,-4.5720278076,3.616119304,-2.4931381088,-1.0899997127,-5.551433069799999,0.4477830839,-2.4244140256999995,-5.6999222827,3.5868241834,-6.636229049400002,-1.1281764439,-7.2455495954,0.6383255362,-6.856810039000001,-8.8518785053,-4.5918832274,0.9369398589,-0.2491277267,2.6744658786,-0.0208799797,-0.3024470839,-0.0863964,-0.5160597798,-0.295102234,0.1959851457,0.1411151027,-0.34923130677288566,1
-2.5240115695000003,2.0981518666,-4.94607521,6.4565884096,3.1739213771000006,-3.0588060546,-0.1847096647,-0.3904199869,-3.6498117987,-4.0775854092,4.3892135026,-5.8495580071000015,-0.7509643746,-11.5838983872,0.8387500529999999,-1.4610292465999999,0.6356942329,0.3901501491,-1.0630276159999998,-0.1627974823,0.0279349679,0.2203664413,0.9763479422000002,-0.2905394154,1.1610017911,0.6639536244,0.4560227233,-0.4056820848,-0.34923130677288566,1
-3.8430090344,3.375110204,-5.4928931967,6.1363776433999995,2.7971954608,-2.6461622652,-1.6689310639,-2.6175520516,-3.9458426029,-4.5652520941,4.0972160744,-5.4509164389,-0.9656927521999998,-10.9044588732,0.5269477644999999,-1.1397541304,0.8356395634999999,0.3897742312,-1.4396079761000002,0.0547955667,-1.2778115828,0.7196520009,0.4511251751,-0.2580936506,0.6561294667,0.5566763263000001,0.7393832125,-0.2030496738,-0.34923130677288566,1
-4.0759746849,0.9630312541,-5.0760701984,4.955963357799999,-0.1614368525,-2.8326629976999995,-7.619765445499999,1.6188954407,-2.9920921574,-7.1421991136,6.2786658455,-9.407060948,-1.8188739608,-10.7395718908,0.2242060837,-8.4270827963,-13.502152892,-4.712967588600001,2.6304759946,0.0588612515,1.030738252,0.1653277763,-1.0175023144,-0.4779833808,-0.304986825,-0.1060892751,1.8997143418,0.5114617068,-0.34923130677288566,1
-4.423507627,1.6480477741,-6.9343878567,4.8946005664,-5.07813112,0.010848877600000001,-3.4090956789999995,1.4092905003,-3.2606715294,-7.781352762899998,6.2833770785,-9.65660636,-1.6191348548,-10.7321089251,0.2882207645,-7.898122051799999,-13.570682501900002,-4.5902353001,2.5901733840999994,-0.5622641036,0.6983590611,0.4874777206,1.2286982797,-0.5352173332,0.388278096,-0.0094656472,2.3001642476,0.08123148969999999,2.2375304607049715,1
-1.1096455252,0.8110693002,-1.1381353273,0.9352646702000001,-2.3302478779,-0.1161060548,-1.6219862347,0.4580279001,-0.9121891591,-2.9619957018,2.7789678964,-2.3795996111,0.918962784,-4.0157867803,-0.5300097906,-2.8158877676999996,-6.649357788,-1.7461132838999998,1.0834067637000002,0.1688905725,0.6415935282999999,0.8417549048,0.17672775079999997,0.0810041185,-0.2588987426,0.7076542453,0.4186486585,0.0807557537,0.4634596738688826,1
-3.3653185207000003,2.4265032648999996,-3.7522265269,0.2760165984,-2.305870297,-1.9615783189,-3.0292834447000008,-1.6744617477,0.1839612864,-4.9809284383,3.6578816667,-6.409822355000001,-1.0873102948,-8.5094331872,1.4325717873,-5.3698900107,-9.0690794002,-2.8198065963000003,0.8745429481,-0.0368373257,2.0700081641,-0.5126257282,-0.2485016924,0.1265496243,0.1041662569,-1.0559973261,-1.2001649668,-1.0120658431,-0.0013978079002834641,1
-1.2781377352,0.7162415803,-1.1432792292,0.2178048006,-1.2938904697000002,-1.1689515251,-2.5641819828,0.2045324676,-1.6111546230000002,-1.2502855374,3.3673610231000004,-4.5830958455,-0.8069396837,-5.208305221799999,0.5258236822,-1.8159143126,-5.2491114679,-2.1966912068,2.1090526447,0.8172031555,0.4901826675000001,0.4704274031000001,-0.1262613443,-0.1266444588,-0.6619075595,-0.3497929966,0.4548510684000001,0.1378434772,-0.2536770467377685,1
-4.6174610292,3.6633952532,-5.297446410200001,3.8809596543,-3.2635509133999996,-0.9185467337,-5.715262077799999,0.8310395501999999,-2.4570337784,-5.7268170963,3.5257259872000004,-6.4891115604,-1.0127906317,-7.0523109523,0.7844454033,-6.7739767497,-8.5880700731,-4.5108917454,1.1478778383,-0.3464558327,2.6981748952999998,-0.0270808907,0.3667752303,-0.1230114417,-0.3004565268,-0.2399962396,-0.1834630541,-0.0733597032,-0.34923130677288566,1
-0.2349223087,0.3554126435,1.9721827859,-1.2555927126,-0.6813865093000001,-0.6657316713,0.0591104897,-0.003153277100000001,1.1224511356,-1.4812458605,-0.4738521059000001,0.9221844195,0.9135138398,-0.4993495788999999,0.9338984429,-0.560471963,-0.2077065291,0.3805415711,0.5743359609,-0.0034694628,0.2206704305,0.912107214,-0.2863376798,0.4512082465,0.188315252,-0.5318457812999999,0.1231846878,0.0395806345,-0.34923130677288566,1
-1.4768934362,2.1223137925,-1.2294695604,1.2018487982,-0.3432643878,-1.3177039093,-1.5281421589,-0.6209533834000001,-1.2130403225,-2.9752672484,3.5322196024,-3.6826398701,-1.1547774863,-5.1652292269,-0.2400914255,-2.4049272884,-5.6717386405,-0.9942939512,-0.2899358914,0.2768934663,1.1860356053,-0.0402148701,-0.2389300868,0.110144326,0.04541837,-0.5692323172999999,0.4810187016,-0.0475554427,-0.34923130677288566,1
1.0019917154,0.0479383803,-0.3490015524,1.4939584366999998,0.1869388752,0.1909656344,-0.0011121042,0.1471401947,0.5804153397,-0.7929379906999999,-0.9841717281,-0.5673800648999999,-1.1055922497,-1.3812135425,0.4054904212,0.2798901652,1.1321602098,0.09299297630000002,-0.2989204554,0.0160036733,-0.3344174394,-1.0143146726,-0.1284273158,-0.9462418376,0.4560902747,-0.4532059724,0.0466270924,0.0646983544,0.07052776272866033,1
-1.5192435308,2.3084924536999996,-1.5035993195,2.0641005838,-1.0008450584,-1.0168970332,-2.0597305199,-0.2751663746,-1.5622060969,-2.755796928,3.4382482599000004,-3.5215293600999997,-0.9187612884,-4.4521002485,0.4993137539000001,-2.9079034344,-5.2486463953,-0.9368146526000002,1.1601202943,0.17501855219999998,1.3078714319000002,0.1028256441,-0.0177462832,0.1496959257,-0.09660246809999999,-0.3691145677,-0.0192440931,-0.2083190916,-0.34923130677288566,1
-1.3094413459999998,1.7864949492,-1.3710702404,1.2143354916,-0.33664222159999996,-1.3901198649,-1.7091091066,0.6677475904,-1.6998087996,-3.8439110399,2.9625987914,-3.9560452014,-1.5392319194,-4.6346313932,-0.2484034907,-2.0585513841,-5.635494003800001,-0.7752712043,-0.2393096541,0.2534641291,0.5335212863000001,-0.0221799534,-0.2995558512,-0.2264161671,0.3643604608,-0.4751017854,0.5714263038,0.2934258369,-0.34923130677288566,1
-1.3465088176,2.1324306269,-1.8543553182,2.1169977064,-1.0703783787999999,-1.0926713568,-2.2309860643,1.0364249079,-1.8955157357,-3.3640105798000004,2.8870478766,-3.7844596582,-1.2889042585,-3.9856260082,0.5318382979999999,-2.6037026499,-5.1575963975,-0.6960100046,1.2859613947,0.2219186692,0.6095081815,0.202874285,-0.0607913872,-0.1867333534,-0.0174012275,-0.2837510341,0.3954510491,0.233138576,-0.34923130677288566,1
-0.481531151,1.0595422771,0.6471174029,0.9055862339,0.8193682399999999,-0.0911835664,0.5041348512999999,0.1610643363,-0.7650537769,-0.5505453479000001,1.4802860203,-0.10535912250000001,-0.8048414548,-0.8199018494,0.9168817665,0.2011505389,0.8748906323,0.9414766785,0.2726984762,-0.0425151329,0.0706328692,0.1924907725,-0.1746592534,-0.4389080729,0.2392589966,-0.217823405,-0.07285224769999998,0.010463312600000002,-0.34923130677288566,1
1.1767157591,0.5570909034,-0.4907996228999999,0.7564242934,0.2491915585,-0.7818705466,0.228750322,-0.0408400791,-0.4321105642,-0.5857784314,2.2819393759,0.6545667193,-0.3103794323,-1.043705225,0.5137503992999999,0.3991777553,1.1431300777,0.2560138865,-0.5112100880999999,-0.1027718048,-0.062166,-0.1281681298,-0.0401759896,0.1100403475,0.4378914324,0.3688088545,-0.0182873481,0.0311734033,-0.35019084745943063,1
-0.8872869055,1.3900015091999998,1.21968582,1.6614251759,1.0092278393,-0.7339084446999999,0.8558289272,7.684622811976108e-05,-1.2756314942000002,-0.4333939257,0.1411789934,-0.460348456,-0.367867931,-1.1683394178,0.1521076306,0.8822318237,0.6018048581000001,-0.3040923915,-2.191764278,-0.2683473711,-0.0837343767,-0.3469302572,-0.0506187068,0.2310444246,-0.4507598755,-0.37620538090000005,0.0345043695,0.1577753204,-0.3229238996167738,1
0.3643769912,1.4435234651,-2.2209073739,2.0369850863,-1.237055031,-1.7281610064,-2.0585823649,0.3588950841,-1.3933057086000002,-3.5057903256999996,2.8143141548000004,-3.3421759958,-0.1502693666,-4.820322244,1.1026095579,-3.1570326718,-4.4058502245,-2.5588278512,-0.2088095367,0.31097960280000003,0.4027296806,-0.1321288915,-0.032977176000000004,0.4608608368,0.5604037983000001,0.4093661024,0.5396682852999999,0.2969183782,-0.35019084745943063,1
-1.2328041281,2.2441187446,-1.7038257928,1.4925358648,-1.1929851697,-1.6861102127,-1.8646115049,0.8561223137999999,-1.9735352778,-3.9423829041,2.4016506803000004,-3.3942656178,-0.145161725,-4.3297955131,0.7587608858,-3.1990464759000004,-4.4801835653,-2.4856687835000004,-0.09580743369999999,0.2078893017,0.5604750656,0.16568171779999996,-0.013753516499999997,0.4749351803000001,-0.2187250744,0.3028091257,0.4660309415000001,0.2501335388,-0.35019084745943063,1
-2.7907710388999996,-1.4642689871,1.0311650076999999,1.9213560844,-0.09001382029999999,-0.4838713479000001,0.7807311812,-0.3487757957,0.6091334519,0.2259338033,-1.0645341945,-0.7873727379999998,-1.5764695844999999,-0.1267563617,0.3670122819,-0.6353216546,0.3270064115,0.0438160872,1.4035737623,-1.3767207794999998,-0.392667222,0.4400198387,0.7776591961,0.4185519356,0.2445631859,-0.1593606891,0.0605395343,0.3569583628,0.4806914253647553,1
1.2438484493,0.5245257728999999,-0.5388836260000001,1.2091959742,0.4795375968,-0.1974287337,0.049166259800000015,0.0377916321,0.1281185909,-0.5529029064000001,-0.6683588313000001,-0.8188036937,-0.8838320910999999,-0.9945808544000002,1.5068487502,0.6240033153,0.7057942717,0.5241817743000001,-0.7317498459999999,-0.17154065469999996,-0.0516598863,-0.084089409,-0.192846389,-0.9173919855,0.681952813,-0.1944185743,0.045917145,0.0401359981,-0.34923130677288566,1
-2.1390505574,1.3943676618,-0.612034895,1.0493270556999998,-1.1621019077,-0.7682193631,-1.9972374008,0.5749965434000001,-0.9808317761999998,-2.4956192455000004,2.5555891531000006,-3.5304362700999996,-1.0162338153,-3.4551965774,-0.0563633864,-2.4677370300999995,-7.1403259661,-1.2712800216,-0.0017219235,0.0254265126,0.6969548811,0.7400030454,-0.1551152494,-0.0506074461,0.2683682933,-0.4694328412,-0.4058137681,-0.152170847,-0.2743471523604277,1
-1.5542163678999998,1.6942292895,-0.9033336381,2.4254360848999994,-2.8997874848999996,0.13302843039999998,-0.2862259194,0.555944559,-1.3949183816,-2.8926117608,1.9622359746,-2.3852626614,0.4583372023,-3.7245434538,1.8439783251,-2.0139237078,-2.8156002956999995,-1.0922902723,0.1396872304,-0.0323343863,0.493436339,0.7333931823,0.2023499596,0.4920537009000001,-0.1837909092,-0.1999171199,0.3952006221,0.0276930321,1.0860816368508404,1
-8.4618447013,6.8661984148,-11.8382692207,4.194210967,-6.923097096999999,-3.221146648500001,-7.553496511199999,6.0156181869,-2.4661434402,-6.2462431848,2.9439852198,-6.5123893371,-0.6981759468000001,-7.5436459319,0.926455284,-4.3302948063,-7.3396979642,-2.5509008539000004,0.6459048955,0.8147101559,0.9182444809000002,-0.7153663365999999,0.2107473363,-0.0602114737,0.5095345955000001,-0.2572836929,1.1700265156,0.2293009148,0.0465392455650326,1
-9.1697898239,7.092196800999999,-12.354036868899998,4.2430689738,-7.1764377548,-3.3866180487000004,-8.0580119466,6.442908663800001,-2.4129866023000006,-6.1349068872000005,2.8266712282,-6.3098427773,-0.6230023858,-7.279869219400002,0.924233226,-4.2155371348,-7.171672415000001,-2.5503366846,0.5963643205,0.8166516618,0.9261569611,-0.8177061323,-0.1504344157,-0.0393830597,0.485639754,-0.264324609,1.1596904601,0.2327580884,0.0465392455650326,1
-9.8487758325,7.365546486399999,-12.898538230899998,4.2733230733,-7.611991011299998,-3.4270452374,-8.3508081525,6.8636039224,-2.3875673251000005,-6.065782362699999,2.7078564051000003,-6.1360344665,-0.5459760958,-7.028980272899998,0.9160685746,-4.092884493500001,-7.0146217067,-2.5309672588999996,0.5540274990999999,0.832398066,0.9319583095,-0.8744673612999999,-0.1926394694,-0.0354260266,0.5386650504,-0.2639335166,1.1340950935,0.225973164,0.0465392455650326,1
-10.5273044342,7.639745108799999,-13.4431145028,4.3034029176,-8.0482098672,-3.4669965358,-8.6431927915,7.2841053004999985,-2.3620966378,-5.996595920199999,2.5891035399000004,-5.962261421699998,-0.4689554027000001,-6.7781837215,0.907946622,-3.9701300323,-6.8576126546,-2.511735682,0.5117619515000001,0.8470852231,0.9374155955,-0.9311782064,-0.2356966933,-0.0313933541,0.5915582765999999,-0.2635163233,1.1088972976000002,0.2190211432,0.0465392455650326,1
-11.2054613927,7.9146334925,-13.9877516388,4.3333411798000006,-8.4849695227,-3.5065611731000006,-8.9352430324,7.7044491507,-2.3365841796999995,-5.9273591691,2.4704010156,-5.7885170305,-0.3919392571,-6.5274622412,0.8998593623,-3.8472928423,-6.700637448199999,-2.4926161072999995,0.469554314,0.8609117418,0.9425933310000002,-0.9878481147,-0.2794463054,-0.0272992247,0.6443441955,-0.2630779231,1.0840225277,0.2119333567,0.0465392455650326,1
-1.101847007,-1.6324412128,0.9010665569,0.8477528854999999,-1.2490907294,0.6549367855,1.4488678259,0.0233079126,-0.1367424168,-0.15012918279999998,1.1723550829,-0.7959881367,-2.1369509658,0.5788694393,1.4121147225,0.0134668068,-0.1192043811,0.8268143738,0.4768599024999999,1.2302778405,0.6106539206,0.8357950066,1.1799554207,-0.0290908864,-0.3008956938,0.6991749526000001,-0.336071709,-0.1775868279,1.7253756192615195,1
1.0366385577,0.4072272802,0.7577061648999999,3.1618214474,-0.5681222264,0.2021806951,-0.6898040563,0.4113799391,0.33676923229999994,-0.283731284,0.9031174529,-0.158825775,-1.930709019,-2.3766536407000003,-1.8101724847,0.9357912723,1.5915061483,1.2594707137999999,-0.6668063943,-0.2194610742,-0.0501076223,0.1237605757,-0.13256790160000004,0.3502305536,0.5077014008,0.1896209049,0.061015666,0.0631412802,-0.35019084745943063,1
0.2060754543,1.3873598206,-1.045286987,4.2286861937,-1.6475491742,-0.1808969462,-2.9436775748,0.8591555332999999,-1.1817430068,-3.0965035987000005,3.2009123555000007,-2.4508324291000005,0.3166198786,-6.3971703153,-2.1297283654,-2.4273730753,-4.4484722523,-1.2122204499000002,0.0346554556,0.3514843996,0.4691994258,0.3449304642,-0.203799378,0.3766403785,0.7154854895,0.2260028809,0.6285446163,0.3199179876,-0.35019084745943063,1
1.2962308036,0.41744728770000006,0.193963068,0.9016441946,0.13053136699999998,-0.3716340208,0.1581258237,-0.2026686568,-0.0795117563,-0.0450882478,-0.8767375917,0.6874876362000001,1.5747177025999999,-0.0077912303,0.9483156918000002,0.3771538374,-0.868182736,-0.06713511210000002,-0.06449296610000001,-0.0295593501,-0.1121135096,-0.2200020324,-0.1210218839,-0.4404544484,0.6715400406,-0.4135184337,0.0328380408,0.0206001971,-0.3485116512579767,1
0.3851084611,1.2176203228,-1.9538721654,2.087075991,-1.1442254064,-0.5768879948,-2.5828650439000005,0.6432299993,-1.1912326923999998,-3.095093607,2.821144888,-3.1005456579000006,0.1461993743,-4.5101239153,0.5744900227,-2.1234627845,-6.0533193883,-0.7063761527,0.5727910282,0.3805452123,0.5946231325,0.3721436658,-0.3104557914,-0.6240651488000001,0.8402161302999999,-0.1594517667,0.5994823646999999,0.28891554989999996,-0.32124470341531997,1
-1.7393409643,1.3445207891,-0.5343790475000001,3.1952914987000005,-0.4161961425,-1.2619606682,-2.3409909395000006,0.7130036455,-1.4162649993,-2.9966693020999995,0.7474781358,-4.5966115119,-1.9277597019,-4.757074498500001,-1.2478148189,-2.5354942508,-5.3564645439,-1.9747485246,-0.6037262692,0.0027494785,0.3831801085,-0.2139522181,-0.3366398249,0.2370763008,0.2460029316,-0.0442276365,0.5107290748999999,0.2209515937,-0.35322939296682354,1
-1.6492788161,1.2639735562999999,-1.050825674,2.237990639,-2.5278892375000006,-0.8899399931,-2.3552536711000003,0.8546586412,-1.2812426168,-2.7050113823000004,1.1744750601,-4.3819195675,-1.2266658981999998,-2.9538242534,1.9941611939,-3.3042539102,-5.5857943665,-1.6437040316999998,2.1186333253,0.0874063699,0.6791764311,0.7319070514,0.3330454755,0.392505236,-0.2741972975,0.8023486675,0.3908085528,0.1121455315,0.09635539954149953,1
