V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,normAmount,Class
-2.1420513251,-0.2766597018,1.6919732644,-0.784495283,-1.6157732557,-0.2369030342,-1.392880341,1.0111873595,-0.5763630608,-0.3957606502,-1.5842949797,-0.6516788063,-0.5083786586,0.2926656706,1.4031564501,-0.7808565256,0.0332077259,2.2857974957,-0.877333958,-0.7575272284,-0.0109515321,0.0785147276,-0.5153035821,-0.0369108675,0.1385067673,-0.0989475834,-0.262367981,-0.2198484121,-0.1588424422,0
-0.2074175728,-0.6363821983,2.3479204579,-1.4427884207,-1.6352850294,0.1023232535,-0.9462283964,0.1651513281,-1.6752219747,0.9302480913,-1.4210888017,-1.4935636044,-0.1569461144,-0.9021219293,0.0419221662,-0.7246678969,0.9128386899,0.5178555019,0.913534408,-0.1540752866,-0.1752565428,-0.0124972455,-0.09927081,0.0106743193,-0.1858037725,-0.0921368184,0.1641580526,0.1176518519,-0.2332868071,0
1.0812337754,0.416413936,0.8629187407,2.5208628068,-0.0050205001,0.5633410228,-0.1233722516,0.2231218528,-0.6735975501,0.6445497303,1.1205051771,1.2377733126,0.3423621144,0.0383719793,-1.1945030885,0.085406344,-0.2191432265,-0.6942592154,-0.6552699282,-0.1652487768,-0.159387124,-0.305154013,0.0536197364,0.0117614442,0.3751457821,-0.1062987533,0.0210082654,0.0105592082,-0.347152302,1
-0.175798048,0.1583906111,0.8799352958,-0.9143841682,0.1878582643,-0.0833813644,0.2848818704,0.0830522632,0.7488203866,-0.9433067572,-1.4143857372,0.1137306239,0.2575913957,-0.3437990212,-0.0173973438,0.1605185843,-0.7155265124,0.383052715,-0.2529856467,-0.0135981056,0.3424428615,1.0633499381,0.0554912215,0.6183651666,-0.9024604207,-0.0699038143,0.2324475985,0.254601186,-0.1764340215,0
1.2049342416,3.2380695108,-6.0103244045,5.720846677,1.5483997775,-2.321063516,-0.7818804127,0.0766192385,-2.976249051,-4.0702568632,3.394152086,-4.5477421854,-0.0636341961,-10.5164652106,0.0532673835,0.2040795292,0.462929331,0.841169059,-2.2213838534,0.3381607085,0.0983414697,-0.84586592,-0.031227769,0.4211464102,0.3883614118,0.0560347439,0.4918278233,0.3408466857,-0.353229393,1
-5.3137738424,2.6642739977,-4.250707018,0.394707095,-0.3913833773,0.6835261398,-5.1336710018,-7.9077898916,0.2154746649,-2.2977342592,1.9614809315,-1.9444411277,-0.692558965,-4.3463476309,-1.7269292329,-1.8204047719,-3.746489551,-0.8803993114,0.2679145515,-2.6429018472,8.6646624295,-2.7163825881,0.4835590939,0.0792347976,0.3110652405,0.5555442341,0.176740004,0.3629065758,-0.3492313068,1
1.865174295,0.6773437586,-1.5536714535,3.7708419952,1.1324983998,-0.2804336041,0.7237951247,-0.2905710071,-0.3956802454,1.393841825,1.1835629966,-2.796157241,0.5720519212,2.5755458577,-1.9760303992,0.709307726,-0.2379380505,0.2785828823,-1.386295566,-0.2875956218,0.0516694088,0.203478025,-0.0651813234,-0.4864467535,0.2951298418,0.1079839819,-0.1303672194,-0.0801534149,-0.1166626329,0
1.0803194169,0.085283426,0.3947984617,1.2305903902,0.0636583872,0.6070478547,-0.1416371967,0.2942031507,0.0855189885,0.0115141408,1.326929234,1.1017222328,-0.6231289025,0.367904075,-0.4977280053,-0.8070744154,0.3193579196,-0.8927488223,-0.4407165986,-0.2393683451,-0.0270210384,0.1424605144,-0.037634331,-0.2767967778,0.5459034942,-0.2991985599,0.0505252882,0.0013896157,-0.3257625408,0
-0.5722533935,1.0918196994,1.0768947464,-0.5820318248,1.0503936073,0.8819484722,0.4862265925,-0.7623605887,-0.5273276317,0.0667674736,0.5899044816,0.8815100947,1.3055797691,-0.1325348587,0.3836312608,0.3667932361,-0.9678411244,-0.0229095398,0.4389435821,0.0954467481,0.4846455221,-0.7566599079,-0.1198086425,-1.3418311181,-0.083321216,0.14209189,0.1608561647,-0.1212514852,-0.3389962061,0
1.9805369901,-1.2411727618,-0.916680705,-0.8334461418,-0.8499889273,-0.3509143899,-0.7550243866,-0.1120501766,-0.0209927691,0.6783483627,-0.8472123489,-0.4427403884,0.3801847412,-0.4169926139,0.1758947332,1.0741427664,0.1671385605,-1.3463999804,0.4955062172,0.2130239512,0.2733806203,0.5987370412,0.1131780996,0.6347896777,-0.1843364472,-0.2123542612,-0.0194312331,-0.0259064853,0.1145466917,0
1.1611423174,0.1044201004,0.7942530562,0.7166447294,-0.7145978243,-0.7880572263,-0.1365315342,-0.0150697181,0.2161984892,-0.1020658784,0.3119337597,0.1430516979,-0.7528007305,0.4412365457,1.3553968839,-0.0489087304,0.0950310758,-1.0629939518,-0.6577616332,-0.1927404808,-0.2529689492,-0.7611990392,0.2832216488,0.5652029185,-0.0407912215,0.0329762788,-0.0133278627,0.0228174338,-0.3262023303,0
-0.2996693471,1.0958684815,-0.7310158172,-0.5571922369,0.5057421549,-0.6636776978,0.4850170292,0.501735955,-0.3584410322,-0.8745641488,0.8313710746,0.3216954257,-0.8855084077,-0.3235874058,-0.8921804424,0.6548407535,0.3796661748,0.3862282379,0.008515067,-0.0941669362,-0.2365265839,-0.7841076191,0.1980282511,0.6352186326,-0.4676510213,0.0910502061,0.083640533,0.0050982855,-0.2813438032,0
-16.5265065691,8.5849717959,-18.6498531852,9.5055935151,-13.7938185271,-2.8324042994,-16.701694296,7.5173439037,-8.5070586368,-14.1101844415,5.2992363496,-10.8340064815,1.6711202533,-9.3738585836,0.3608056416,-9.8992465408,-19.2362923698,-8.3985519949,3.1017353689,-1.5149234353,1.1907386948,-1.127670009,-2.3585787698,0.673461329,-1.4136996746,-0.4627623614,-2.0185752488,-1.0428041697,1.102833618,1
-3.043540624,-3.1573071209,1.08846278,2.2886436184,1.3598051297,-1.064822523,0.3255742662,-0.0677936532,-0.2709528362,-0.8385865646,-0.4145754483,-0.5031408596,0.6765015446,-1.6920289331,2.0006348391,0.6667796959,0.5997174138,1.7253210075,0.2833448301,2.1023387926,0.6616959248,0.435477209,1.3759657425,-0.2938031527,0.2797980318,-0.1453617148,-0.2527731225,0.0357642252,1.7617582036,1
-5.7668787347,-8.4021536777,0.0565432463,6.9509829449,9.8805640255,-5.7731917692,-5.7488791991,0.7217428937,-1.0762735789,2.6886699325,-1.4751453156,-0.0504679839,0.1135004754,0.9843436156,0.3639687392,-0.6743568092,0.3274635144,0.0914699151,1.3079407376,2.4932238913,0.8803950965,-0.1304355477,2.2414714135,0.6653455365,-1.8900414219,-0.1208027638,0.0732685586,0.5837994183,-0.353229393,1
1.9259205946,-0.2402160294,-0.7070582932,1.0788585342,0.0604024531,0.3258154571,-0.4110317994,0.0081500141,0.7900072395,0.1667952593,-1.4481736792,0.4838992748,1.2637811304,-0.2423270664,0.7729474321,0.6660159392,-1.1408043861,0.5144014296,-0.4906523123,-0.031029364,0.2110435482,0.6663604455,0.0256128632,0.0446351222,0.0448568857,-0.5600524934,0.048087091,-0.0195059268,-0.1293365661,0
-2.2861580501,-2.1562340968,1.7086250747,0.1991406939,2.8531544263,-1.645581231,-1.6058021539,0.2511521567,1.9357787528,-1.1704090932,-0.3049766039,-1.9596827966,2.412544813,1.117511676,-0.6065441319,-0.0167609742,0.0984187508,0.7086511768,-0.4723390671,0.629369756,0.3421717147,0.570981653,0.2745891256,0.6335847802,0.0360605994,-0.3093049348,0.047807341,0.2154601487,-0.3012942533,0
2.0154911547,-0.504988911,-0.6916310918,0.0940029653,-0.2193888552,0.4156928668,-0.8043282096,0.2111599016,0.9935254666,0.2182261819,0.1267543061,0.561883514,-0.1087981482,0.0244950521,-0.0321948373,0.790393809,-1.0343729297,0.8739185211,0.1829375537,-0.1550775512,0.2460449825,0.836525387,0.0688846426,0.1489916482,-0.1526952267,0.629271774,-0.0351632307,-0.0595866738,-0.3292808567,0
-1.7734299585,-1.052752335,2.6764081774,-0.6617116966,0.4428580199,-0.3232955952,-0.6330607733,0.5345850428,0.3998626142,-1.0402145501,0.9857829063,0.8693112112,-0.8051237528,-0.3019303464,-1.2427092194,-0.1194996837,0.0804375741,-0.4446777877,-0.171697896,0.2920382811,0.0299141564,-0.2231198687,0.1707469376,0.2616088898,0.0717152744,0.8585953745,-0.0685596758,0.0696500983,-0.1133442213,0
1.9613427969,-0.7150289304,-1.7031473891,-0.6135817011,1.7138654366,3.9131355752,-1.2526707573,1.0549113,1.3144174622,-0.1491555216,-0.2228872495,0.4967152834,-0.0508931431,0.0003878054,0.8943130443,0.0010226417,-0.583562118,0.0751878056,-0.358385743,-0.1433991936,0.1917873903,0.6917795248,0.158595297,0.726621265,-0.0601175114,-0.192346057,0.0609136593,-0.0428457237,-0.3132885119,0
-8.4402839632,6.1476533238,-11.6837061589,6.702779571,-8.1558392971,-3.7162641556,-12.4073130564,5.6265712955,-6.2321608936,-13.3866834395,7.6055594744,-13.3518150181,0.8270496428,-14.9794773489,1.5328130844,-11.7714969677,-20.2992165094,-7.6091100602,3.8091364357,0.5207323302,2.1928554197,-0.2825968146,0.0080684981,0.403858337,-0.018788393,0.5227216361,0.7926906898,0.0677895462,-0.2322473047,1
-1.7630757168,0.3106573548,0.0723990935,-0.2736425821,1.8396047856,4.096396166,-1.1274263394,0.4248627438,0.3711533319,0.2445102731,-0.5689011124,0.0051902374,0.0194941809,-0.2486295065,0.7461686906,-0.0881403239,-0.1129916434,0.5158291504,1.419955212,-0.0429680377,0.7397827683,-0.1271224588,-0.4719729558,1.0893759588,0.5148063169,0.6665273149,-0.3488298345,-0.2120666776,-0.233326788,0
-5.6850134183,5.7765162104,-7.0649767286,5.9027154515,-4.715563831,-1.7556333238,-6.9586791426,3.877795187,-5.5415288278,-7.5021121909,3.6767031869,-7.6429830673,1.6898651227,-8.2996595306,0.6469963648,-6.7927950597,-12.0759320614,-4.8821796427,2.6266245248,0.2994886322,1.1286410744,-0.9629597292,-0.1100450837,-0.1777332408,-0.0891754157,-0.0494467232,0.3034445816,0.2193804386,0.0933568349,1
2.1348212373,-1.637555345,-0.9152044085,-1.8603185894,-0.6616731725,1.2145876601,-1.5754561747,0.3801862084,-1.2695130794,1.585244107,0.7552029863,0.0016533095,0.5082794792,-0.3162206596,0.0299064853,-0.9364705108,0.7855502627,-0.6427780877,-0.76361244,-0.4791336893,-0.0466877096,0.4584777337,0.2450074083,-1.6487429905,-0.44459011,-0.0653150904,0.0706958723,-0.0700100599,-0.2560758985,0
-1.2230546541,-0.9203849058,0.8452247237,-3.3698553951,2.1444755291,3.161028149,-0.7848451512,1.0575110782,-1.085684494,-0.413484336,-0.4169702407,-1.0584286485,0.0878704115,-0.4965217183,0.1533426903,2.3378443243,-1.0327276427,-0.397721579,-0.9141701968,0.3830154683,0.4561053325,0.6888289178,-0.2051201697,1.0138812108,0.7849613971,-0.2783136994,-0.0168052999,0.0660794345,-0.0734033403,0
-2.9219443758,-0.2280623809,-5.8772886455,2.2018835215,-1.9354398729,0.6311408724,-1.2451063419,1.51134802,-1.8999866566,-6.4282308302,4.229154264,-5.2923141464,-0.8880867588,-7.6722503117,0.547571032,-4.3070598024,-5.7011743636,-1.7728029372,-0.1931322058,2.2307348722,1.441622275,0.8955279487,1.3855111281,-2.0280242292,0.5091309717,0.172642921,0.7267810123,0.2345139225,2.5382265234,1
0.523819919,1.5317078573,-4.1763901343,3.5846148313,-1.0239540327,-0.5024710576,-1.8919655566,0.8784168521,-1.5419421514,-2.6494058302,3.211633653,-2.5874993136,0.2570709511,-4.6838064318,0.9126365451,-2.6957897293,-3.0351658467,0.096814869,2.0656919705,0.6218038346,0.8518594352,1.1769269554,0.4535532808,0.4852112071,-0.5006868387,-0.10828411,0.2694765489,-0.0632454644,0.1673614103,1
-1.0206316658,1.4969591224,-4.4909371176,1.8367270585,0.6273184675,-2.73556861,-1.5462736424,0.4598215764,-0.682741406,-4.3631021927,4.2870208796,-5.4037683569,1.260262309,-3.0877429068,-1.317488063,-3.5370562841,-3.1720275218,-0.5298850845,1.0116264503,0.4434885321,0.7736309664,0.8606181813,-0.3046664476,-0.155499583,0.4121662908,-0.2200796473,0.3923375841,-0.0200894871,-0.2651115733,1
2.1323860213,0.7056078197,-3.5307587364,0.5147793106,1.5271746982,-1.7162682687,1.1327909296,-0.5742143554,0.1289038908,-1.000805052,-0.191190537,-0.3237941897,-0.5724559509,-1.4220638529,0.314684199,-0.3871620544,1.7347416037,0.610975988,-0.2212672077,-0.2111671791,0.1637391217,0.7039104401,-0.245076157,0.4600491738,0.9202809926,-0.2165857418,-0.0262185638,-0.0250012964,-0.3492313068,1
-9.1697898239,7.092196801,-12.3540368689,4.2430689738,-7.1764377548,-3.3866180487,-8.0580119466,6.4429086638,-2.4129866023,-6.1349068872,2.8266712282,-6.3098427773,-0.6230023858,-7.2798692194,0.924233226,-4.2155371348,-7.171672415,-2.5503366846,0.5963643205,0.8166516618,0.9261569611,-0.8177061323,-0.1504344157,-0.0393830597,0.485639754,-0.264324609,1.1596904601,0.2327580884,0.0465392456,1
0.5242560936,-1.0639310077,0.8537686365,1.6039967203,-1.1286476743,0.3044726549,-0.2754088428,0.1679094758,0.7877653979,-0.2465603042,-0.6121500201,0.0372814626,-0.6064811331,-0.0169520956,0.9538599166,0.0668342978,-0.091634171,-0.0940107014,-0.9378144788,0.4182700856,0.3305343864,0.4224159392,-0.3228060583,0.0986803467,0.2945919297,-0.2436605993,0.020909322,0.084979096,0.9081668012,0
-2.0065817542,3.6765774124,-5.463810784,7.2320582752,-1.6278594624,-0.9967545642,-4.299832586,2.2688667552,-3.6510670343,-4.4009298505,4.2132128939,-5.7378151676,-0.8756933667,-8.8937263356,-0.5624337774,-3.2817837347,-4.3689859086,-0.7367337647,1.6092929042,0.4744140528,0.7139068641,-0.0638675905,0.1679473188,-0.4498639689,0.0237020976,0.5369052955,0.4858640266,-0.0423934809,-0.3492313068,1
-0.5682803866,0.3689984133,0.7758875588,-0.8430117952,0.2827183868,-0.3821703827,0.2531120591,0.3116779912,0.4975888836,-1.1479804367,0.6746595943,-0.1309008704,-1.324622224,-1.0153526965,-0.0590364238,0.9215574988,0.1172410449,1.0740833697,-0.0199568794,0.13564223,-0.2107150193,-0.6630131662,0.0707738061,-0.5733817922,-0.1817920665,-0.2451322834,0.253030165,0.0986987605,-0.1566834757,0
-0.41634,0.0533351452,2.0639274746,-0.1174366187,-0.9251439693,0.2275533421,-0.0639623495,0.236589599,0.3190331297,-0.5772779576,-0.5202630276,-0.3436788032,-0.5080636121,-0.2260706342,1.3576185259,-0.3508335844,0.4713624436,-0.2412875231,0.8149402976,0.2389923749,0.2380677845,0.7189442265,0.1040859585,0.1813053082,-0.7501182207,1.5897490131,0.0677971819,0.1375073771,-0.0318632247,0
2.0687515613,0.2116027021,-1.8064899904,0.5176700945,0.219552565,-1.466783303,0.2533390077,-0.3685435016,0.6472859864,-0.5035194132,-0.506698721,-0.1802635519,-0.3139729337,-0.7758352614,0.9551909909,0.2941017958,0.4417995269,0.6333919632,-0.3898206471,-0.222080788,0.1757554375,0.6724882533,-0.0353752336,-0.1920630019,0.2622527566,-0.0930375259,-0.003256574,-0.0312351532,-0.3437939095,0
-2.5358521174,5.7936441469,-7.6184628357,6.3958297465,-0.0652101047,-3.1363719641,-3.1045573626,1.8232326376,-3.8786575802,-7.29780335,7.0716691368,-10.0010463683,-0.2079345409,-10.8606980454,-1.6908250412,-2.3608567241,-2.7600970153,0.2981034156,-1.3855578017,0.4087041845,0.7167199071,-0.4480599385,-0.4024068787,-0.2888352226,1.0117522396,0.4259646214,0.4131395558,0.308204657,-0.3492313068,1
-4.0759746849,0.9630312541,-5.0760701984,4.9559633578,-0.1614368525,-2.8326629977,-7.6197654455,1.6188954407,-2.9920921574,-7.1421991136,6.2786658455,-9.407060948,-1.8188739608,-10.7395718908,0.2242060837,-8.4270827963,-13.502152892,-4.7129675886,2.6304759946,0.0588612515,1.030738252,0.1653277763,-1.0175023144,-0.4779833808,-0.304986825,-0.1060892751,1.8997143418,0.5114617068,-0.3492313068,1
1.1751752989,0.6663324403,-0.4760439592,1.1018720711,0.5494768153,-0.2451456051,0.1699081397,0.0231037388,-0.4335757569,-0.5760886963,1.8651369062,0.9071730239,0.5654630582,-1.2647278274,0.5911776866,0.5645883843,0.7642259592,0.6636994509,-0.5750518804,-0.0650003282,-0.0022784107,0.0993804855,-0.1551815881,-0.4232104344,0.6547665534,-0.2970331116,0.0518750557,0.0420235819,-0.3492313068,0
-2.0271354216,-1.1318903572,-1.1351942535,1.0869626368,-0.0105473464,0.4237967016,3.7908801712,-1.1555950982,-0.0634335699,1.3344140624,1.0320155822,-0.7220230818,-1.5332396524,0.3341194481,0.2974788603,-0.4293918964,-0.8246442105,0.4896677988,0.8733442715,0.0338040155,-0.3151045596,0.5755196996,0.4908420086,0.7565023664,-0.1426853589,-0.6027766087,0.5087124589,-0.0916455257,2.1827566798,1
2.0616677725,-1.1883381471,-3.2802305206,-1.8210310191,2.1294112022,3.0383825125,-0.4955788349,0.5780895998,-0.7425394967,0.7880393898,-0.0636439487,-0.4464521143,-0.1875474161,0.2607198674,-0.3404788386,0.1735092207,0.4994901976,-1.9804331545,0.7357128434,0.1864502983,0.2669995788,0.577889887,-0.0473145918,0.7659656961,0.3666964169,0.0146185759,-0.0553048493,-0.0678782424,0.0442603364,0
1.2276144135,-0.6689737941,-0.2717848261,-0.5894397416,-0.6047950043,-0.3502849671,-0.4863645406,-0.0108086286,-0.7949441561,0.2645447489,0.8812680504,-0.3247037608,-0.2632638005,-1.1127354393,-0.5408495033,1.5334112482,0.8314426107,-0.4733466766,1.1901212635,0.2737992099,-0.0260547223,-0.2952547681,-0.1804585201,-0.4365386632,0.4946490593,-0.283738267,-0.0011282786,0.0350745013,0.0386230349,1
2.0526018751,-0.1435838385,-1.1102288697,0.3839316966,0.1011636935,-0.5425774702,-0.0894783655,-0.3019413233,2.3528992442,-0.5922059032,-0.0935833592,-1.7831591281,2.0133995641,1.376001585,-1.179985911,-0.6627691669,0.6191106301,-0.1732170608,0.0949141589,-0.2160358659,-0.0709036212,0.3460724219,0.0652217713,0.7462188967,0.2158776505,0.1204599216,-0.056091384,-0.0601556867,-0.3089705788,0
-12.833631422,7.5087898064,-20.4919522107,7.465779992,-11.5753037056,-5.1409994765,-14.0205637048,8.3321204713,-4.3377125309,-15.5637913387,7.6108197884,-15.5923232225,0.5047890552,-13.2478885959,-0.7965260301,-10.3423283586,-16.0445243415,-5.8821359384,1.5736978964,-1.3789232236,2.9668424039,0.6153443221,-0.7664947574,0.4312610051,-0.1049749946,-0.0100913271,-2.4008113497,-0.7205566001,0.0626915138,1
-4.6418928509,2.9020864331,-1.5729387093,2.5072985182,-0.8717825643,-1.0409025723,-1.5939007397,-3.2549050858,1.9089626859,1.0774175211,3.3385021604,-6.5426103453,1.0995363818,-3.2664755446,1.0147279044,-4.8423830783,-5.2698762997,-2.3446685742,1.9592240541,-0.4656792203,1.9635966663,-0.217413916,-0.5493399558,0.645545202,-0.3545578188,-0.611763845,-3.9080804755,-0.6712482651,-0.3076911912,1
-6.352336911,-2.3703351501,-4.8753966789,2.3350445312,-0.8095548972,-0.4136473162,-4.0823081706,2.2390894734,-1.9863595047,-5.1653308183,2.9429391649,-4.1257222419,-0.4330943953,-3.5181311705,0.4207773871,-5.1044798393,-7.9253889983,-3.4157067151,0.7183323737,0.1868983045,1.3252184004,1.2267448756,-1.4852168617,-1.4707322605,-0.240053393,0.112972037,0.9105906438,-0.6509437128,0.4290361517,1
1.1408647366,1.2213174314,-1.4529554605,2.0675750576,0.8547420522,-0.9812225077,0.3257139137,-0.0377214069,0.1132193716,-2.1269727499,0.9159470289,-0.4685715381,-0.5233772937,-4.8618665809,0.4210133539,0.8664406247,4.0824848842,1.1963181517,-1.1007635835,-0.0677120412,-0.3775970953,-0.7934596599,-0.1323331715,-0.331586269,0.6648778567,-0.3093124341,0.0999419474,0.1229883119,-0.3492313068,1
-0.5405919556,1.1852006475,0.7168077214,-0.3754852603,0.6057885188,-0.0268266587,0.5412372596,0.1739101791,-0.3427489454,-0.0220755847,0.4221752009,0.0990217021,-0.0177965838,-0.3219957866,0.3233207531,0.9109782468,-0.660906544,0.7519854734,0.6113250914,0.2677112314,-0.323907318,-0.8357888488,-0.164160541,-0.899097555,0.0066422959,0.1325881799,0.348990397,0.1344680927,-0.3389562253,0
-12.3810482122,8.213022153,-16.9625296493,7.1160905981,-9.7728263591,-3.6668356479,-16.1473633736,2.0787059532,-4.2506568344,-16.7460441054,7.4258009631,-15.5648376012,-0.4263384204,-14.0295376739,-1.6818892301,-11.1337609765,-15.8335888785,-5.7485329384,2.2710815067,0.5377949,0.1677033351,1.5034133341,-0.7677553815,0.3719514763,-1.4156394795,-0.5170221601,-0.4346205225,0.2927210573,0.0345849678,1
-1.374424388,2.793184611,-4.3465720554,2.4007314199,-1.6884327143,0.1111360925,-0.9220376213,-2.1499299753,-2.0274737561,-4.3908419222,1.2419581755,-3.9105215002,-1.2256362992,-4.6979968713,0.6761083041,-2.0770655416,-2.6835208979,-0.5259493326,0.4223424448,0.6501958557,-0.8707785216,0.50484916,0.1379942685,0.368274569,0.1031366548,-0.4142088281,0.4549815849,0.0967109642,1.0424225356,1
-3.2401865873,2.9781217904,-4.1623139369,3.8691243788,-3.6452564548,-0.126270561,-4.7447297369,-0.0653310437,-2.168366095,-4.7583040751,3.4710978465,-6.5331067689,-0.9834686696,-6.0739890029,1.125406709,-7.7180424046,-9.8559274367,-5.1939078928,2.0426976878,-0.2240434629,2.6014410294,0.2319101164,-0.0364898491,0.0426396452,-0.4383303459,-0.1258210804,0.4212998024,0.0031458761,0.33572082,1
1.6582223594,-0.59680305,-0.7029508174,1.2351383315,0.4252666648,1.7830271953,-0.4824456122,0.5528186971,0.9469922484,-0.0081047779,0.4562878627,1.4527768611,-0.2386829976,-0.0049762754,-1.0953067621,-0.9068876011,0.3008569519,-1.5091477213,-0.352493614,-0.2006828769,-0.3866592882,-0.9163405883,0.3635251016,-1.7127070219,-0.5082721036,-1.0013845258,0.0851320031,-0.0439998276,-0.0120327172,0
-0.1545473116,0.3138653084,0.8103159468,0.3196604694,-1.0038017089,-0.2263865057,-0.4949818205,0.4748541332,-0.8193980215,0.2634120022,-0.8373449153,0.439204744,0.2673739741,-0.1490039833,-0.6674183834,-2.2160494293,0.7514378328,0.5410473873,-1.2693899669,-0.7418884175,-0.2395220255,-0.1292991325,0.1938403403,0.3606345674,-0.4040026462,-0.4561102188,-0.1916603612,-0.1233251552,-0.3072514017,0
0.0510754846,1.3104265239,0.7332220653,2.6202819229,1.4023576145,0.5284885647,1.0860144262,-0.1464227132,-1.7243329747,1.2801667426,0.4708647196,0.435541959,0.5949741161,-0.1420986011,-2.0247346028,0.8282906514,-1.2747871466,0.1342773052,-1.4894342171,-0.125876997,0.229936135,0.7669265668,-0.1896236676,0.766852958,-0.14140075,-0.077277962,-0.2975953954,-0.2218160342,-0.3433541201,1
1.2477157134,-0.9153691292,1.0222360903,-0.7200511006,-1.5305346809,-0.0866698286,-1.3001282116,0.30216321,-0.4183189123,0.7767602945,1.4921381153,-0.7007968958,-1.5309732626,0.1309362896,0.8399312353,1.4053804859,0.2554315307,-0.661631771,0.08482973,-0.0192857266,0.4623960969,1.1746219591,-0.0508667602,0.234011246,0.2347009051,-0.0457412787,0.0368267886,0.013023778,-0.253317219,0
-0.3155362565,-2.8042585137,0.3175463626,0.7868825768,-1.5065975006,1.1579114639,0.0140759981,0.3297985561,0.8649029109,-0.6283819441,1.2566959855,1.1574148566,-0.5660964172,-0.03071714,-0.3907895075,-0.3559003038,0.4892988774,-0.8335286557,-0.264807346,1.2950686887,0.3046817375,-0.4937885651,-0.4991990683,-0.1947948625,-0.3206137462,0.8777017126,-0.1415750123,0.1222963829,2.5570575093,0
-13.1926709562,12.7859706383,-9.9066500209,3.3203368829,-4.8011759323,5.7600585562,-18.750889158,-37.3534426379,-0.3915397439,-5.0525023671,4.4068055236,-4.6107564774,-1.9094879697,-9.072710934,-0.2260744509,-6.2115574821,-6.2481453534,-3.1492466947,0.0515761185,-3.4930499152,27.2028391573,-8.8870171409,5.3036069038,-0.6394348023,0.2632031235,-0.10887693,1.2695663554,0.9394073628,-0.3492313068,1
-0.3756055217,0.381902858,-1.1127722777,-1.4078013579,2.1146199324,3.682978975,-1.0681058147,1.6723607335,0.4949109139,-1.0712868306,-0.1458595195,0.0201242095,-0.0677022354,-1.0841429384,0.732981098,1.0794382636,0.2013227984,0.5837543786,-0.9102155714,0.0170974079,0.0846419548,0.1674619985,0.2797466772,0.6081604113,-1.2649975163,0.2103899696,0.3135129761,0.1325494181,-0.3272818136,0
-13.1926709562,12.7859706383,-9.9066500209,3.3203368829,-4.8011759323,5.7600585562,-18.750889158,-37.3534426379,-0.3915397439,-5.0525023671,4.4068055236,-4.6107564774,-1.9094879697,-9.072710934,-0.2260744509,-6.2115574821,-6.2481453534,-3.1492466947,0.0515761185,-3.4930499152,27.2028391573,-8.8870171409,5.3036069038,-0.6394348023,0.2632031235,-0.10887693,1.2695663554,0.9394073628,-0.3492313068,1
-2.8986189435,2.0958242183,-0.6134478023,-0.1608163441,-1.1773460291,1.2007879548,-0.1841512395,-3.3675765995,-0.8583491553,-0.5684719997,0.2685680408,1.0957214867,0.0731957769,1.0732186663,-0.5220644257,-0.0623134295,0.4887545712,0.0277770053,1.6452571268,-1.4435287884,3.523087614,-1.8825094369,-0.1434912701,-0.4403274112,0.519561127,0.6268326949,0.1652289756,-0.3496343138,0.6384958874,0
-2.125489826,5.9735556917,-11.0347272274,9.0071468717,-1.689450534,-2.8544152854,-7.8104407453,2.030869946,-5.9028281221,-12.8409338181,12.0189131816,-17.7691434634,-0.4310356582,-19.2143254903,-0.9624645747,-10.2666091837,-15.5033921001,-5.4949276425,-0.4104809774,1.4937746455,1.6465182927,-0.2784845108,-0.664841294,-1.1645553694,1.7017964135,0.6908056147,2.1197487334,1.1089334033,-0.3492313068,1
1.2438484493,0.5245257729,-0.538883626,1.2091959742,0.4795375968,-0.1974287337,0.0491662598,0.0377916321,0.1281185909,-0.5529029064,-0.6683588313,-0.8188036937,-0.8838320911,-0.9945808544,1.5068487502,0.6240033153,0.7057942717,0.5241817743,-0.731749846,-0.1715406547,-0.0516598863,-0.084089409,-0.192846389,-0.9173919855,0.681952813,-0.1944185743,0.045917145,0.0401359981,-0.3492313068,1
0.2901551578,0.0492431316,-0.7405236661,2.8654627701,1.3952939157,-0.5351632789,0.14254337,-0.222769707,-1.4636906519,1.7135375528,-1.1275734918,-0.7086573459,0.2721860774,0.2747102915,0.2351919518,-0.4635527092,0.4729953907,-0.4478991563,1.7909241465,0.2475795346,0.3373488484,1.0181905775,0.3035500108,0.8338861198,-1.2223060968,2.7452606722,-0.2204016003,0.1682327405,-0.3245231341,1
1.0256892302,-1.9787633541,-0.7646801262,0.3253692311,-0.2894346181,2.1667482121,-0.691761087,0.6306224615,1.2533854886,-0.3504735423,1.1270974444,1.3273837298,0.3021758359,0.0610150389,1.115725737,-0.1328712978,-0.1949353294,-0.4537460402,-1.135287945,0.5799930337,0.4255420108,0.5345763151,-0.0286096787,-0.7184978151,-0.722845851,-0.3879729007,0.025021578,0.0271106583,1.3183304639,0
-0.2311959285,0.8163027438,1.2542704231,0.5825899249,1.1114236313,1.6173131316,0.6412526567,0.1807731447,-1.0467166748,0.117620538,1.6521894324,0.695439591,0.253376874,0.3791650114,1.578499828,-1.9900210783,1.1942924276,-1.2754636968,2.2483280429,0.2923798363,-0.200781019,-0.1681374788,-0.2493793657,-1.2989759481,-0.122146724,0.8374087293,-0.0716129235,-0.1789387652,-0.3379966846,0
