V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,normAmount,Class
1.9649601234,-0.3590814854,-1.6177654479,0.1299823682,0.4199295247,-0.0785385116,0.0857080507,-0.0462688839,0.4214501699,0.2084949077,0.1991548228,0.6279404593,-0.4358016656,0.4972628272,-0.7734418025,0.1774518601,-0.6641054743,-0.0841050832,0.7332505437,-0.0843165194,-0.2170836849,-0.6745653338,0.1847441184,0.0939879206,-0.1573838397,0.257673885,-0.0966780892,-0.0640959638,-0.1972344739,0
-0.0796525366,3.2220104622,-3.7242013893,6.0373451283,0.5833947463,-0.6913461797,-1.7998848335,-2.6277812843,-4.0013378626,-2.271525784,1.5138981794,-3.6829434645,0.1858304261,-4.6927876383,0.2474956749,-2.6818810508,-2.2861446789,-1.0488449028,0.9948295004,1.1985372847,-0.6646942947,1.1385564465,-0.3507533641,-0.2874673006,0.808889023,0.8239617054,0.6684965658,0.5956098287,-0.4154462242,1
0.2188101922,2.7158550796,-5.111657839,6.3106609741,-0.8483450649,-0.8824457993,-2.9020792467,0.9391621779,-3.6276981415,-1.8733308528,1.2038344845,-6.1726299183,-0.9213642967,-3.9419651046,-0.0622213829,-5.2410491076,-8.1528293721,-3.243436445,1.9354837541,0.3816819389,1.0836402116,1.0373238025,0.0623251383,0.5324896038,-0.1491448553,0.6395796457,0.3515676377,-0.001816515,-0.4163456028,1
-0.8735434104,-0.2438307885,1.0205638518,-1.8353288475,-1.3317679757,-0.8671253065,-0.8258103448,0.4179283372,-2.2420061778,1.1116598846,-0.4571462306,-1.3123227722,-0.5284646042,0.1082166897,0.6126907411,-0.755918188,1.1186801504,-0.27086799,-0.5916431637,-0.3764487522,-0.0423959237,0.1634925255,0.0377914171,0.3529123749,-0.5986562419,-0.3008829573,0.2124741115,0.0948122814,-0.3442454126,0
-3.7656801221,5.8907352378,-10.202267631,10.2590359766,-5.6114484166,-3.2353755793,-10.6326834779,3.2727163262,-5.2689052429,-11.1821254547,8.8794756677,-18.431131028,-0.2328220277,-15.0216572999,0.1411862529,-12.1863624983,-20.1655673801,-7.0516513533,2.500827208,1.1941373215,2.2456059343,0.5463206745,0.3818534277,0.382024544,-0.8210364946,0.3943551201,1.4129609932,0.7824070538,-0.4191561612,1
-0.7584686527,-0.0454102785,-0.1684382902,-1.3132748145,-1.9017625316,0.7394334149,3.0718920464,-0.4834222442,0.6182027622,-1.7690597207,-0.651414014,-0.0054232908,-0.5171943414,0.2174697602,0.8835588245,-1.1739776486,0.2433471096,-0.3423007282,0.6870562024,-0.0324998989,0.0426194565,0.397223782,0.0722288654,-0.2422759966,0.5609164696,-0.5409545843,0.1506064464,-0.1171401148,1.6383599211,1
1.2700503435,0.0926874024,-1.5062504771,-0.0435418341,2.3766859755,3.1956838763,-0.170876998,0.706498723,-0.2696409753,0.0723261861,-0.1526085772,0.036602683,-0.0702270099,0.6184161118,0.9663426189,0.2472680515,-0.8577373251,0.1430654228,0.0834360191,0.018723363,-0.0697202711,-0.3559437721,-0.1487001984,1.000949272,0.880198166,-0.3449974109,0.0017708108,0.013730247,-0.3227727469,0
1.1297053379,-0.0155275229,0.4470387579,0.4222858753,-0.1974368336,0.2339772609,-0.3100908229,0.3138332767,0.0272724418,0.0630518157,1.6540180435,0.3542834711,-1.4615514677,0.8217834967,1.0188290435,-0.0144289307,-0.0161963672,-0.7507604539,-0.5424775598,-0.2531407176,-0.1688791862,-0.5351048855,0.204723251,-0.3374000351,-0.0159952736,0.1419751715,-0.0103856993,-0.0015723361,-0.4143594749,0
-0.0754834664,1.8123545842,-2.5669808102,4.1275486072,-1.6285315702,-0.8058954458,-3.3901345446,1.0193532623,-2.4512512519,-3.5558349274,4.3157110301,-5.4798016768,-2.115503156,-5.5887855766,0.2801080693,-3.5072306236,-7.4570949379,-2.3254916819,-0.4404345529,0.3385981405,0.7943724519,0.2704712323,-0.1436241408,0.0135659145,0.6342031288,0.2136931873,0.7736254667,0.3874340546,-0.4004565796,1
-3.3876010286,3.9778807414,-6.9785850651,1.6577658451,-1.1004997328,-3.5994869732,-3.6866507104,1.9422522249,-3.0650892669,-7.5095574744,2.9896264066,-5.9936324243,-0.1647400777,-8.3884429692,0.042128998,-4.1375005009,-6.1039030731,-1.9729278028,0.4340725369,-0.0043005898,1.0435871593,0.2621886744,-0.479223921,-0.3266381997,-0.1569385904,0.1138065714,0.35412426,0.2875921252,-0.4177696191,1
-0.9677671367,2.0980186324,-5.2229294663,6.5145732432,-4.1876740682,2.1141783496,0.9487014043,-2.4484268948,-3.2036660826,-3.0740343127,1.0514863026,-3.4748629669,0.5733713003,-5.2542534632,-0.3263883267,-1.8485981143,-2.4215356188,-0.8333448532,0.9521410572,1.1472039204,-0.8432683895,0.796738518,1.3143123465,-0.3528866531,-1.7707055803,0.0981333586,0.9567687811,0.1627773462,3.0483233596,1
-1.550272715,1.0886885019,-2.3933876622,1.0087327171,-1.0875618874,-1.1046023819,-2.6705032767,0.1476546764,-0.9786255493,-3.5141333049,3.5860424237,-4.0533578484,0.862426025,-5.7658230215,-0.5075110295,-4.9218651435,-9.5672676905,-2.7729741112,1.7170952684,0.3274904573,0.8023160315,1.0371047887,0.0958154205,-0.3201909134,-0.0807306313,0.0910116872,0.0249284935,-0.0778199786,-0.3552628014,1
0.8405411908,-1.102408077,1.3814652003,0.7730633335,-1.7344627055,0.1101343636,-0.9504727064,0.1373248101,-0.4952740628,0.6649223568,-0.1658953195,0.1994824129,0.7308065098,-0.2804865763,1.61238916,-1.0750964929,-0.1367380134,1.3886661379,-2.1481101194,-0.1566223339,0.0557867251,0.3093472403,-0.0844689865,0.3801781591,0.0748985906,-0.2481089318,0.0844315714,0.0816056247,0.3171726522,0
1.3183923362,-0.1050399421,-1.584156402,-0.8536863778,2.2109233536,3.0151046628,-0.2629903402,0.6735946116,-0.133734992,-0.0550575323,-0.052147719,0.0244646488,-0.0359290651,0.5544307545,1.0455435538,0.3039024759,-0.7395278522,-0.0834439023,0.3879740156,0.0630036878,-0.1091727164,-0.4728474095,-0.102333289,1.054699381,0.6739501249,0.6139360192,-0.0707771287,-0.0016298716,-0.3330031792,0
-1.3065951865,-0.7432723001,-4.3374309153,-0.1474681919,0.0446157166,1.6025736345,3.7085865302,0.3994246948,-1.1212170791,-2.1952909837,1.4295528679,-0.4793648011,-0.9020615658,-1.5929979402,0.2546666968,0.478528824,2.2877552969,0.6132621091,-1.5439569667,1.5962313891,0.6245354336,0.4231170856,1.8945957026,-1.2637185026,-0.1197924064,0.5950651604,-0.1435477122,0.0868981276,2.6997391761,0
1.9240598869,-0.2777025379,-0.5750055966,1.0097717045,-0.0300517575,0.5614898237,-0.600982727,0.2718661925,0.7979552848,0.3336637985,0.0702898565,0.4752631638,-0.5802537838,0.2632988988,-0.0967853519,0.8149756399,-1.1264879284,0.6906147877,0.0822908619,-0.2025078914,-0.1625327583,-0.4850710733,0.305172777,-0.0023902199,-0.3323925023,-0.9536543335,0.0404374407,-0.0319579911,-0.325508357,0
-2.7404825015,3.6580948198,-4.1106355203,5.3402416688,-2.66677476,-0.0927818149,-4.3886988091,-0.2801327055,-2.8218945823,-4.466284163,3.9697998123,-7.3467167864,-1.1633117696,-8.2255689123,0.8250018319,-6.7728670337,-8.8157854256,-4.5688592841,1.1265986565,0.1853252698,2.417495412,-0.0977119509,0.382154507,-0.1547565198,-0.4039559264,0.2778949302,0.8300616386,0.2186904422,0.0017530572,1
-28.5242675938,15.876922988,-29.4687320925,6.4475914015,-20.7860000419,-4.8656134176,-19.5010840751,18.7488719521,-3.6429898193,-7.9396424194,4.1846736894,-5.8350752152,1.2159596453,-5.3301437825,-0.1186311382,-5.3677752762,-11.4317569117,-4.6969244437,0.692688412,1.706889062,1.8057697839,-2.1193761676,-1.317449622,0.1698456305,2.0516873351,-0.2105020005,1.301733965,0.3802461814,-0.0444899962,1
0.1526161837,1.0829584457,0.443787321,0.8292880284,0.4773976455,-1.1299715199,1.3041295417,-0.6150501138,0.1704121794,0.9807474095,-0.5695389175,-0.955476469,-1.4870307167,0.2868857208,0.8944459929,-0.6793700404,-0.2814838103,-0.0213424099,0.3695477252,0.2243862246,-0.0157973965,0.5254839674,-0.0427348422,0.3596100142,-0.7622031365,-0.4632313204,0.2094314539,-0.158887942,-0.4158584394,0
-3.680836469,3.3721952192,-1.5062842255,2.8084644708,-1.7749111494,-0.6700625003,-1.4031125299,2.3680545024,-1.3300311106,1.8678936023,0.5549737481,0.8401711412,-0.4272212538,1.9874094241,0.2551307813,0.482635999,0.7532656101,0.5248209749,0.8415653824,-0.0106525577,0.0855290099,0.1751520273,0.4329047424,0.508792845,-0.0560489165,0.132033528,-0.2687759456,-0.1128332801,-0.3840429189,0
-10.6323749062,7.2519362286,-17.6810718208,8.2041444062,-10.1665907519,-4.5103437704,-12.981606156,6.783588798,-4.6593295836,-14.9246547735,8.3891423345,-16.4655039422,0.3385169598,-14.2244036032,0.5565844726,-11.6839980435,-15.8416159781,-5.7531997528,3.8130407928,-0.8101464816,2.7153570442,0.6956026898,-1.1381220666,0.4594422419,0.3863373235,0.5224384492,-1.4166037365,-0.4883070357,0.2872683114,1
2.0533112135,0.0897346478,-1.6818356686,0.4542119602,0.2983103715,-0.9535260864,0.1520025453,-0.2070713797,0.5873352664,-0.3620473484,-0.5895980404,-0.1747120531,-0.6211270614,-0.703512784,0.2719566102,0.3186880634,0.5493651287,-0.2577858579,0.016256128,-0.1874207884,-0.3611580366,-0.9842619492,0.3541980943,0.6207093385,-0.2971378761,0.1667356343,-0.0682990099,-0.0295847028,-0.3855044092,0
-1.8550607018,1.554963607,-1.4058088285,0.6693273457,-0.2802295201,1.1786524673,-3.4599790661,-2.8151549531,1.2422287651,-4.1563544797,2.2094407519,-5.1223141093,0.6612971062,-3.1039377195,-2.4108697319,-2.4250156322,-3.9606226891,-0.125017788,0.6003972884,0.536916458,-0.0953083067,0.9466289185,-0.2974029591,-0.3683438912,0.1987311563,-0.078590592,0.3667093559,0.0737667168,-0.2739439798,1
1.3872246065,-0.8958012349,0.4817233343,-0.9909018295,-1.045131832,0.2218801266,-1.2433706882,0.2435338447,-0.3364022397,0.8199356056,0.0639075604,-1.1813666716,-1.1664491576,-0.0002316289,0.6758129574,2.0919065755,-0.526511806,0.2206648323,0.9585949008,0.0630315918,0.346017866,0.8176161434,-0.2516585305,-0.8378038866,0.4935637252,0.0097957858,0.019327968,0.0026375241,-0.3255458311,0
-6.1858574777,7.1029849223,-13.0304552639,8.0108233982,-7.8852373613,-3.9745499936,-12.2296077787,4.9712317023,-4.2483070129,-12.9654812039,8.6883079924,-17.1829184302,0.069576915,-14.1161560074,0.9590317174,-12.3753337376,-18.7167645118,-6.5220145732,3.5179549404,0.4839301085,2.5027724104,0.4816912896,0.4809579775,0.3603186388,-0.293354296,-0.199193158,-0.2039173282,0.3989271859,-0.2509348754,1
-2.8800423516,5.2254423097,-11.0633302799,6.6899506577,-5.7599239887,-2.2440307908,-11.1999752167,4.0147218086,-3.4293042635,-11.5619497721,10.4468468145,-15.4790524832,0.7344416081,-13.8837785491,0.8214395454,-11.9114830172,-18.1030037038,-6.8378345388,3.1269293521,1.1914439664,2.002882877,0.3511020647,0.7952551405,-0.7783793814,-1.6468151125,0.4875388233,1.4277130955,0.5831724862,-0.4154462242,1
-23.9141008948,13.7659421584,-25.7337337663,6.2909179135,-17.7848236619,-4.5724976202,-17.3907644696,15.7941361803,-3.819832187,-8.4422624179,5.0201124978,-7.0464278465,0.6927852494,-7.0768993287,-0.046534841,-6.2082379727,-12.532062404,-4.8288576325,0.9786361934,1.6400373352,1.7733992825,-1.7484255213,-1.0931044882,0.1478074424,1.6637923572,-0.2210244712,1.4580756113,0.4303150487,-0.0444899962,1
-1.63016934,0.9308511609,0.3151089507,-0.8914230604,0.6521614281,-0.6966380344,0.8174324496,0.1188093196,-0.1347547055,0.1123166541,0.4002939498,0.4329411698,-0.4808819769,0.3498960631,-0.9076923558,0.2102643317,-0.6812683359,-0.0891250076,0.470669639,-0.2066359968,-0.3624743468,-0.5896190376,0.2055220912,-0.3502794023,0.0616142171,0.2037238078,-0.0307328441,-0.1576482552,-0.3855044092,0
1.7051183923,-1.0554253244,-0.8804931721,-0.6241397137,0.1339240149,1.65868551,-0.9152406906,0.55297729,0.8716875432,-0.0541893464,1.2926825157,1.1027378334,0.3408725171,0.1130958487,1.1129156228,-0.0195888981,-0.1071694233,-0.8666511199,-0.9056757313,0.0157332041,0.3214962519,0.8861764615,0.1945118273,-0.6325438831,-0.7033775716,1.3307003713,-0.0565230909,-0.0589763572,-0.017845903,0
0.082059607,0.8147739489,0.044094444,-0.4704272404,0.5908889731,1.1534015304,-0.840550838,-2.4967263997,-0.3401075532,-1.1285060945,0.2301489232,1.6581035319,0.9996399435,0.5080426011,-0.5566089725,0.2880941377,-0.7320192264,-0.0414413649,0.8093775764,0.6881147754,-1.7254239488,-0.9075941353,0.0983103927,-0.2522576845,0.4616439773,-0.7036325876,0.129449735,0.2693239528,-0.3705147647,0
-1.2717991417,1.3974610228,-1.1341089366,-0.2369543401,2.0526270862,3.3564321132,-0.5300333027,1.5678573012,-0.9115456317,-0.2631687315,-0.5711805047,0.006446962,0.0952118343,1.0061652696,1.1549428548,0.2167288124,-0.3755818299,0.6076157527,0.8208996892,-0.2255421757,0.2136669525,0.1960634254,0.0107860312,1.0054096503,-0.0600592885,-0.3464765355,-0.4462684436,0.0047273719,-0.4045787319,0
1.0044845501,-0.4406375372,0.9134567697,0.7320411478,-0.7538406733,0.3277606972,-0.5559298616,0.1535998514,0.7541472379,-0.2752775893,-0.6549666513,0.5483018866,0.6610731917,-0.3772597196,0.8779587359,0.1280026906,-0.2109073625,-0.3380879167,-0.5158507187,0.0998805743,0.1605039674,0.4836049574,-0.1567621606,-0.199593982,0.3106011872,0.5075762131,0.0155926363,0.0348818975,-0.0556947555,0
2.2056005617,-1.0611146132,-2.0940885594,-2.8457948087,-0.4703440048,-1.4812149976,-0.0713059643,-0.4163912474,0.5959827147,-0.1987839848,0.6004377193,0.9488758997,-0.1600005036,0.7392529128,0.3388391982,-2.5678667976,-0.1422216863,1.8286244982,0.7593463246,-0.5861314881,-0.2050393879,0.0694262455,-0.0273025652,-0.4132336715,0.364599813,-0.6961360782,0.0255510547,-0.0686238287,-0.3067713013,0
-1.4676029147,-1.3190978602,1.2558037163,-0.7991122138,-1.2077620901,0.2324211311,-1.214975449,0.9871504742,-0.1323463128,0.0869134325,-0.5263529227,-0.7704263768,-1.8474834484,0.3926711935,0.3898800158,-0.657320105,-0.426736451,3.0770136893,-0.5468189366,-0.0067783312,0.1451758835,0.3408579962,0.3082165992,-0.5699426603,-0.750027782,-0.2316398566,0.3511695461,0.0590943957,0.1429180346,0
0.1371465321,1.0622607185,-1.2109606805,-0.2245968705,0.5462278249,-0.7806106818,0.6435090535,0.2235346059,-0.5245588245,-1.0065979957,0.759457937,0.8976696319,0.8665518127,-0.515593777,-0.1081213606,0.5099540593,0.1141046104,1.2732245352,0.2037163661,-0.0917856246,0.3772936043,1.0382607842,-0.0951290244,-0.5434164239,-0.1941256302,-0.1437283698,-0.0790397115,-0.0575167072,-0.2584296977,0
-0.8608268925,3.1317896328,-5.0529681345,5.4209407094,-2.4941414156,-1.8112866283,-5.4791174506,1.1894719866,-3.9082057929,-7.0607461817,4.7299741544,-8.6290544085,1.1787979629,-11.182063414,0.4452431127,-6.5329822779,-13.3892507168,-4.4804125668,0.4320542065,1.0857595201,1.1926935396,0.0903558105,-0.3418808509,-0.2159241513,1.0530319462,0.2711390035,1.373299577,0.6911950959,-0.3479178756,1
1.4224999651,-1.0240675072,0.4554326308,-1.2877910864,-1.4997979163,-0.8052749968,-0.8873312764,-0.1368869929,-1.8929866834,1.3955244354,0.0090579233,-0.86314913,0.0085714328,-0.1162174521,0.7893355106,-0.8005148111,0.9576686078,-0.7295699011,-0.6331554241,-0.362151587,-0.2958572284,-0.511686667,0.1703007836,0.3584375348,0.16937848,-0.3305758074,0.035779057,0.0237945149,-0.3007754435,0
-0.0776777111,-1.0737300193,0.659559688,-2.1837381666,-0.0642563826,0.0902208214,-0.9223562122,0.1127943889,-0.672394737,0.8210384025,0.7772424456,-3.5324085274,1.3721217254,1.1655529675,-1.5657229898,-0.2882084901,0.8133737481,1.3288611389,0.4247097101,-0.1820448372,-0.0964607035,0.1912024783,0.1963688767,0.0926148379,-1.0121635056,-0.3004514063,0.1999317513,0.2291567225,-0.26929719,0
-0.8826056399,0.9458778121,1.542558931,-1.2476674961,-0.5001513412,-0.6334188296,0.4056358429,-0.2994327405,1.4412363274,-0.0215761492,0.6414071311,1.0286396856,1.1233719176,-0.5928780042,2.2876951231,-1.190465615,0.0295361995,-0.3549422696,0.6403308778,0.3646983099,-0.0289092949,0.5559221192,-0.013785583,0.4228764151,-0.3206937516,-0.8765237873,-0.5124352331,-0.5154017744,-0.4016182771,0
-2.2505348092,2.3657548777,-2.9554911792,0.0897905975,-2.8307445668,-0.8444616392,-0.1740615607,-0.4071381378,0.1742162936,-2.9989262562,2.6051685752,-3.6777166142,-0.9612546362,-4.6294809968,1.9421816128,-4.1803788844,-4.6056864676,-2.5571841367,1.5895822019,-0.4865371418,0.2565596183,-0.4662452431,0.2911049275,0.2425665528,-1.2790937115,-1.1235343372,-0.6309765125,0.326839204,0.747300502,1
-2.6027363424,3.2335011656,-0.8380551054,-1.4098714158,1.2303466176,-0.6616586975,1.9978237839,-1.4387531108,4.941971058,5.2140490391,0.6678479428,-2.8849037102,1.9595240689,-0.5575451118,0.1362242415,-1.1972887972,-0.6521974194,0.1178720989,-0.4747666394,2.3934919398,-0.5457007591,0.9054353994,-0.1677631431,0.3997597564,-0.1239181998,-0.3805376703,1.0665892165,-0.1079503563,-0.4135350445,0
-15.2713618638,8.3265810615,-22.3385905133,11.8853128922,-8.7213343561,-2.324306949,-16.19641866,0.5128818204,-6.3336851559,-13.1751980787,9.9398197417,-14.225455704,0.7160336652,-14.0047761756,-0.3294478482,-8.0594194071,-12.1220088158,-4.7997101325,0.6862271636,0.9931210173,-2.3568962795,1.068019177,1.0856171672,-1.039797078,-0.1820061362,0.6499208608,2.1492470779,-1.4068113321,-0.4154462242,1
-3.5067498719,2.7366148044,0.0995341127,-1.553868811,-0.3238706771,1.1167788539,-2.6114146243,-8.7516948352,1.6605300343,-0.1027773912,-1.2838365058,1.4196517479,0.7077204584,-0.3663085443,-0.9493647017,0.4446643872,-0.4192678257,0.1429543238,-1.7704307336,-2.2572778118,8.7448614373,-1.6997024217,1.0000914724,-0.1920174151,-0.4679125004,-0.5061796947,0.273921167,0.3120659488,-0.3865162102,0
1.2453837562,-0.528653495,0.8568301053,-0.7021318183,-1.429351123,-0.8813303678,-0.7412151159,0.1082008696,2.1978899839,-1.0068648424,-0.8665772159,-0.5817119202,-2.5243744027,0.3453179348,1.5450881228,-0.3244956117,-0.0047479488,0.4941510676,0.5746884831,-0.2847496261,-0.0412402536,0.0099102016,-0.0064824266,0.3359518419,0.4168200255,-0.6779341169,0.0774016313,0.029908034,-0.4154462242,0
-6.6162929256,3.563427898,-7.0589012981,4.2843459552,-5.0962988729,-1.7686178036,-4.9375541273,2.7484595453,-3.7967595945,-6.8254901042,3.2595947541,-6.9438906182,0.4359751631,-6.947010309,1.0110040653,-6.1668374246,-10.5643466025,-4.0101881531,2.1435017952,-0.5416341558,1.2159761057,0.0411777442,-1.0590977022,0.2756620623,0.057424928,-0.265838484,-0.5146369364,0.3885902693,0.5354968248,1
1.1497754544,-0.2633279097,0.9867128872,0.7633612564,-0.832158014,0.0260902261,-0.5638491823,0.0777689839,0.908502774,-0.2668469237,-1.1507432654,0.4574195682,0.5069955722,-0.5031487012,0.2039823908,0.3073522026,-0.389325989,-0.0975075757,0.1480783874,0.0137204201,-0.1010549727,-0.1586315298,-0.0709803846,-0.0925995043,0.3251777849,0.3446499263,0.0117197037,0.0289559672,-0.2503352897,0
1.1400087566,0.433973216,0.969040371,2.5024630872,-0.4729698977,-0.4146306876,-0.1047636756,0.0109457008,-0.4647246961,0.6727878298,-0.6490907825,-0.495577299,-0.7491848353,0.3467172184,0.7843717583,0.9613657341,-0.6691508866,-0.2201438824,-0.9980752599,-0.1684727174,-0.2122973998,-0.7622782282,0.1524913557,0.3118643815,0.1454054524,-0.2571053531,-0.0024052816,0.0342650895,-0.3493418918,0
-3.0034594221,2.0961503097,-0.4870303479,3.0694531596,-1.7743286843,0.2518042096,-4.3287764948,-2.4254781443,-0.9852220335,-3.995210734,1.8806015529,-2.3251791278,0.636458663,-5.4174993454,-0.2629094648,-3.8180856644,-3.7007070259,-1.9914120781,0.7799505352,0.6925373808,0.163966694,1.2456483213,-0.2692413402,0.5371021194,-0.2207566831,-0.0595547733,0.4607096775,-0.0335506071,-0.411698813,1
-0.5127855922,0.5388225229,1.7015359195,-0.3426383249,1.0587782492,0.7676368644,0.4653878876,0.1795405998,1.1278374715,-0.9560483965,1.6481547967,-2.3738500592,0.9514304933,1.6346524122,0.734897562,-0.9926714651,1.2841761,-2.1502933245,-2.5661127294,-0.2819766868,-0.1718263411,-0.0520081994,0.2650514344,-0.7352756277,-1.2266308877,-0.1259168096,-0.0042301666,-0.0613350853,-0.4117737613,0
0.9963064785,-1.0815974115,1.639251453,0.8745190486,-1.1817419436,2.2217951802,-1.6577820009,0.8804684522,0.6957490294,0.2060235166,-0.5654780085,0.4724491342,-1.102812832,-0.7918140464,-0.6423490861,-3.4831171569,2.0252677003,-1.0040022147,-2.0891300337,-0.7818267708,-0.4138215687,-0.1387516994,0.2063927465,-0.6794379828,0.0398519648,-0.2247166666,0.1901414028,0.028364316,-0.3660178713,0
-3.9752164752,0.581573271,-1.8803721074,4.3192412799,-3.0243297602,1.2407927711,-1.9095589263,0.6607175571,-2.7526105654,-3.550385399,4.838964187,-6.040235379,-0.3744604837,-6.2219453594,0.9587584437,-5.0736426346,-10.4410086662,-3.7555246009,0.606452965,-0.6565114343,0.5789842957,1.3973108198,1.0453219504,-0.3039998693,0.0052949593,0.2354352436,0.9620147975,-0.6735573932,1.2852038959,1
1.2459019841,-0.4387145269,0.8849238759,-0.7128725878,-1.3214424273,-0.8550170404,-0.6570077917,0.0374319648,2.0098424395,-1.0432759145,-0.6502489124,0.0792918994,-1.2859223618,0.0989900311,1.408696484,-0.3842522086,-0.0735574632,0.3402788818,0.5642296922,-0.2055188725,-0.0266251711,0.1124377199,-0.020673453,0.3754418757,0.4580162897,-0.6824315057,0.0855113162,0.0326261719,-0.4154462242,0
1.0311749787,0.1180741914,0.2715218413,0.9113539827,0.489800329,1.1439614903,-0.1652744773,0.3677781838,-0.0321575362,-0.1990269274,0.6254554291,0.7899281324,0.3842670295,0.3707265884,2.0209298784,-1.1769487204,0.722420443,-2.0552369937,-1.9780262412,-0.2283380553,0.2020760094,0.7857061944,0.0015205728,-0.9325337291,0.3760321997,-0.1708403417,0.0918513565,0.009989878,-0.3633572094,0
-0.4693267051,1.1114527825,2.041002725,1.7315951628,0.1351468418,-0.0936251755,0.26615517,0.0829882364,0.5802554035,-0.1645626749,0.50037637,-3.0217601822,0.9242132603,1.5007937752,-0.4002826442,0.7060477126,0.1151142647,-0.0467958789,-2.548521592,-0.3587086656,0.1593873894,0.5926695688,-0.0535961838,0.3207475021,-0.3691207543,-0.1366046849,-0.1008451868,0.0393471477,-0.4044663095,1
-4.5994470021,2.7625399425,-4.6565298706,5.2014030673,-2.4703877121,-0.3576179303,-3.7671888275,0.061466444,-1.8361998628,-1.4706452575,2.1439306333,-5.8397360566,0.1530116309,-6.1773645659,-0.7854156537,-4.5105227372,-10.3405128633,-4.1811775535,-0.3761356825,-1.0006577223,1.5814803566,0.2613327195,0.6214150221,0.994109927,-0.6878531061,-0.3375312528,-1.6127910464,1.2314247347,-0.0693728061,1
0.0797438405,0.1375625767,0.0419434499,-1.575992474,2.1285530739,3.4513757199,-0.5431040398,0.5904432671,-0.1178855102,-0.0297709589,1.2189342969,-3.8503597028,1.8221160781,0.1541474078,0.7286338437,1.2900293753,1.398803117,0.0799559201,1.6189798635,0.458591433,-0.0700572855,-0.0014027888,-0.1109238555,0.8763680005,-0.4275927105,-0.2795792906,-0.004566221,-0.055438071,-0.3631698389,0
-7.3343410205,4.9608922912,-8.4514095915,8.1748251681,-7.2374637295,-2.3827106646,-11.5088418576,4.6357975372,-6.5577603664,-11.5198609264,6.4558281329,-13.3802218738,0.5452792268,-13.0268638593,-0.4535945436,-13.2515419789,-22.8839985768,-9.287832214,4.0382305049,0.7233138222,2.1537550264,0.0339216178,-0.01409492,0.6252499553,-0.053390334,0.16470874,1.4110474942,0.3156447998,-0.3765480966,1
-0.8599718775,1.2293395201,-0.7648234275,-1.1768761376,1.2860737476,-1.7577152493,2.1691795074,-1.0978370344,0.4435141797,0.8974578596,-0.5646910324,-0.0640209709,0.0957286669,-0.0399469595,-0.0823719619,-0.9034713778,-0.6794504222,-0.5549055266,-0.1605134745,0.1569948394,0.0841651256,0.9828685659,-0.204961047,0.1084622659,-0.244820907,0.0061823175,-0.1033209755,0.0190435495,-0.3217609459,0
1.4500955815,-1.3270752493,-0.3803806562,0.6656492304,-0.8930075417,0.4539674842,-0.5519067952,0.2279628917,1.5383763081,-0.2665481904,0.4501923565,1.3248982627,-0.2832358349,-0.2078002907,-1.1459408791,-0.0142355758,-0.3843123622,0.2230832641,0.4680180263,0.2661955449,-0.0324479178,-0.3727386527,0.1451966662,0.7503370835,-0.4464248254,-0.6254552344,0.0013582204,0.0074807491,0.5064169144,0
-15.0209806031,8.0752397516,-16.298090538,5.6648200529,-11.9181533731,-4.246957124,-14.7166675517,9.4350843214,-6.7953981269,-15.1241628145,6.0376662294,-11.6767222368,1.3269787863,-12.3816058948,-0.0716392778,-9.4841433702,-19.6718814509,-7.6432728209,1.169064418,-0.9957868578,2.5251154634,-0.832074337,-0.1861168234,0.4297808337,0.6971028123,0.0560310741,-1.3108876205,-0.7074029913,-0.2913319675,1
-11.2054613927,7.9146334925,-13.9877516388,4.3333411798,-8.4849695227,-3.5065611731,-8.9352430324,7.7044491507,-2.3365841797,-5.9273591691,2.4704010156,-5.7885170305,-0.3919392571,-6.5274622412,0.8998593623,-3.8472928423,-6.7006374482,-2.4926161073,0.469554314,0.8609117418,0.942593331,-0.9878481147,-0.2794463054,-0.0272992247,0.6443441955,-0.2630779231,1.0840225277,0.2119333567,-0.0444899962,1
1.3682688126,-1.2696451266,0.628096669,-1.2703449782,-1.8662974413,-0.9198028311,-1.0444842647,-0.1456593192,-1.6149453918,1.4079065571,-0.5744536317,-1.3051820191,-0.3346534951,-0.1902520275,0.8586544507,-0.1391719347,0.47839809,0.036622015,-0.2561884936,-0.2400023873,-0.3370313802,-0.8176696885,0.1290555507,0.3067131619,0.0760517749,-0.4142467249,0.0243593377,0.039901154,-0.1115311813,0
-0.7980353849,0.2201319236,0.5284877917,-2.3721514775,0.3768352598,0.0171301696,0.5399884758,0.0474034723,-1.4923011712,0.3678140722,0.1451344141,-1.3576062145,-1.1442285105,0.2221199696,-0.3140273208,1.3177042159,-0.2999614041,-0.2065609689,0.9923744796,0.2391923397,0.4020500928,1.0019315703,-0.6168357072,0.1195114996,1.0812510009,0.2079385511,0.0933662785,0.0962086463,-0.2024059013,0
